Gene ID	Gene Symbol	CCFA_Risk_188
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	14.5851
100302278	MIR1302-2	0
645520	FAM138A	0.032119
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	3.9532
728481	RPL23AP21	0
100132287	LOC100132287	4.1041
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.037405
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.037405
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.7559
100288069	LOC100288069	1.0692
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	0.88009
643837	LOC643837	2.3685
100506327	LOC100506327	0
284593	FAM41C	0.78235
388579	LOC388579	0
284600	LOC284600	0
100130417	LOC100130417	1.5154
148398	SAMD11	5.5429
26155	NOC2L	14.0673
339451	KLHL17	5.9069
84069	PLEKHN1	0.71456
84808	C1orf170	0.25277
57801	HES4	7.815
100270829	RPL39P12	0
9636	ISG15	79.5159
375790	AGRN	8.7058
100288175	LOC100288175	0.69979
401934	RNF223	0.12522
54991	C1orf159	4.4536
254099	LOC254099	0.30391
406984	MIR200B	1.7894
406983	MIR200A	1.561
554210	MIR429	7.1262
100506376	TTLL10-AS1	0.064333
254173	TTLL10	0.20722
8784	TNFRSF18	14.106
7293	TNFRSF4	17.5573
51150	SDF4	39.5143
126792	B3GALT6	7.9003
388581	FAM132A	5.7383
118424	UBE2J2	20.9106
6339	SCNN1D	2.7629
116983	ACAP3	9.6242
126789	PUSL1	3.9325
54973	CPSF3L	15.7326
80772	GLTPD1	15.2621
83756	TAS1R3	0.8938
1855	DVL1	12.076
54587	MXRA8	20.0179
54998	AURKAIP1	69.237
81669	CCNL2	36.2864
148413	LOC148413	10.9854
55052	MRPL20	39.7805
441869	ANKRD65	6.5696
643965	TMEM88B	0
64856	VWA1	15.3494
219293	ATAD3C	1.562
83858	ATAD3B	8.307
55210	ATAD3A	7.8782
339453	TMEM240	0.67794
29101	SSU72	25.6914
643988	C1orf233	3.0601
142678	MIB2	8.827
8510	MMP23B	5.0087
728661	SLC35E2B	12.5896
984	CDK11B	4.2134
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	5.0539
728642	CDK11A	23.5841
9906	SLC35E2	14.1163
100129381	LOC100129381	0
65220	NADK	31.7811
2782	GNB1	104.3684
163688	CALML6	0.3892
339456	TMEM52	0.74279
339457	C1orf222	0
85452	KIAA1751	0.16881
2563	GABRD	0.21895
5590	PRKCZ	4.6524
100506504	LOC100506504	0
199990	C1orf86	14.8082
6497	SKI	11.209
79906	MORN1	0.65722
100129534	LOC100129534	1.0937
11079	RER1	52.713
5192	PEX10	5.744
9651	PLCH2	2.1568
55229	PANK4	10.6843
388585	HES5	0.053788
115110	LOC115110	17.2083
100133445	LOC100133445	7.6776
8764	TNFRSF14	55.5906
100131742	LOC100131742	0
127281	FAM213B	20.6281
79258	MMEL1	0.95695
100287898	TTC34	0.079151
140625	ACTRT2	0
440556	FLJ42875	0.3458
63976	PRDM16	0.27658
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	11.3285
1953	MEGF6	3.4098
693135	MIR551A	0
127262	TPRG1L	28.7992
49856	WRAP73	4.684
7161	TP73	0.31332
100506635	LOC100506635	0
57212	TP73-AS1	4.6816
148870	CCDC27	0
388588	LOC388588	1.5259
57470	LRRC47	20.2247
9731	CEP104	3.9294
1677	DFFB	3.4359
339448	C1orf174	9.8448
100133612	LOC100133612	0.63669
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.084711
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.3118
8514	KCNAB2	13.5452
26038	CHD5	0.028599
6146	RPL22	280.3054
388591	RNF207	4.4037
23463	ICMT	15.29
148645	LINC00337	0.16725
390992	HES3	0
387509	GPR153	6.8977
11332	ACOT7	40.4403
100130071	LOC100130071	0
54626	HES2	1.3154
83715	ESPN	11.5738
100422975	MIR4252	0.33451
8718	TNFRSF25	30.3657
57449	PLEKHG5	2.5961
79707	NOL9	3.6746
80835	TAS1R1	0.050266
3104	ZBTB48	9.3084
9903	KLHL21	5.7805
148479	PHF13	4.1727
90326	THAP3	9.1127
55735	DNAJC11	13.0386
100505887	LOC100505887	0
23261	CAMTA1	2.6786
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	41.9238
8863	PER3	2.8274
10911	UTS2	0.50545
3604	TNFRSF9	1.9477
11315	PARK7	53.7002
54206	ERRFI1	8.6901
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	1.0423
473	RERE	11.1051
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	229.7813
100505975	ENO1-AS1	0.14501
100113373	HMGN2P17	0
765	CA6	0.078469
155184	SLC2A7	0
6518	SLC2A5	14.4441
80045	GPR157	0.1859
727721	LOC727721	1.5353
407040	MIR34A	0
9563	H6PD	11.9381
80176	SPSB1	10.8699
100506022	LOC100506022	0
84275	SLC25A33	5.4168
642740	RPL9P11	0
199953	TMEM201	2.2202
5293	PIK3CD	19.7
644997	C1orf200	0.1156
100270883	RPL26P7	0
22883	CLSTN1	33.7566
645010	FLJ16126	0
56998	CTNNBIP1	7.1537
84328	LZIC	9.2042
64802	NMNAT1	4.453
116362	RBP7	1.2961
10277	UBE4B	7.3244
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	2.6247
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	57.4097
100526739	APITD1-CORT	0
378708	APITD1	4.4643
1325	CORT	0.66766
1676	DFFA	5.2557
5195	PEX14	6.0039
54897	CASZ1	3.0215
148345	C1orf127	0.47804
390996	LOC390996	0
23435	TARDBP	33.577
10747	MASP2	0.73018
6723	SRM	35.4055
5394	EXOSC10	14.2563
100652764	LOC100652764	0
2475	MTOR	5.4609
10218	ANGPTL7	0.47082
100270891	RPL39P6	0
29914	UBIAD1	5.4262
100421341	LOC100421341	0
57540	PTCHD2	0.059795
26232	FBXO2	3.1388
93611	FBXO44	10.6202
26270	FBXO6	35.011
10459	MAD2L2	13.6273
374946	C1orf187	0.03962
57085	AGTRAP	22.2189
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.038349
4524	MTHFR	5.4826
1185	CLCN6	3.6221
100379251	NPPA-AS1	1.4555
4878	NPPA	2.0673
4879	NPPB	0.10064
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	42.3593
5351	PLOD1	19.2508
9927	MFN2	19.567
60672	MIIP	21.0124
943	TNFRSF8	1.4666
7133	TNFRSF1B	53.6115
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	2.6118
677885	SNORA59A	0.36972
9249	DHRS3	23.6607
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0.0063664
441870	LOC441870	0
343069	HNRNPCL1	4.2799
65122	PRAMEF2	0
400735	PRAMEF4	0.0063629
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0.002177
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0.0031557
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.0169
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0.0063115
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0.0062844
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0.0062844
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	6.5249
7799	PRDM2	3.8173
23254	KAZN	0.57646
