Gene ID	Gene Symbol	CCFA_Risk_118
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	13.6121
100302278	MIR1302-2	0
645520	FAM138A	0.031505
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	7.1646
728481	RPL23AP21	0
100132287	LOC100132287	6.526
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	6.1802
100288069	LOC100288069	4.1889
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.3216
643837	LOC643837	2.6533
100506327	LOC100506327	0
284593	FAM41C	0.97384
388579	LOC388579	0
284600	LOC284600	0.025998
100130417	LOC100130417	0.94425
148398	SAMD11	2.4772
26155	NOC2L	9.301
339451	KLHL17	2.9669
84069	PLEKHN1	0.12381
84808	C1orf170	0.077638
57801	HES4	5.4664
100270829	RPL39P12	0
9636	ISG15	46.4462
375790	AGRN	16.9776
100288175	LOC100288175	0.22071
401934	RNF223	0.054998
54991	C1orf159	3.1027
254099	LOC254099	0.59066
406984	MIR200B	4.9966
406983	MIR200A	9.7573
554210	MIR429	24.3248
100506376	TTLL10-AS1	0
254173	TTLL10	0.12566
8784	TNFRSF18	1.8239
7293	TNFRSF4	1.1566
51150	SDF4	60.9606
126792	B3GALT6	3.4286
388581	FAM132A	27.6721
118424	UBE2J2	17.8103
6339	SCNN1D	3.2988
116983	ACAP3	12.091
126789	PUSL1	3.5251
54973	CPSF3L	17.3478
80772	GLTPD1	25.8919
83756	TAS1R3	0.48476
1855	DVL1	17.4282
54587	MXRA8	13.3773
54998	AURKAIP1	62.1583
81669	CCNL2	36.9006
148413	LOC148413	7.8545
55052	MRPL20	29.756
441869	ANKRD65	0.77597
643965	TMEM88B	0
64856	VWA1	4.6697
219293	ATAD3C	0.9896
83858	ATAD3B	5.6082
55210	ATAD3A	4.1658
339453	TMEM240	0.14165
29101	SSU72	23.484
643988	C1orf233	1.7042
142678	MIB2	11.5136
8510	MMP23B	2.479
728661	SLC35E2B	21.3189
984	CDK11B	2.5945
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.1755
728642	CDK11A	35.3118
9906	SLC35E2	16.3935
100129381	LOC100129381	0
65220	NADK	26.1275
2782	GNB1	160.2973
163688	CALML6	0.14371
339456	TMEM52	3.7501
339457	C1orf222	0.028706
85452	KIAA1751	0.21244
2563	GABRD	0.082195
5590	PRKCZ	14.4836
100506504	LOC100506504	0
199990	C1orf86	6.4716
6497	SKI	10.6985
79906	MORN1	0.73315
100129534	LOC100129534	0.87981
11079	RER1	61.3552
5192	PEX10	5.2202
9651	PLCH2	3.3319
55229	PANK4	6.8746
388585	HES5	0.18173
115110	LOC115110	34.1659
100133445	LOC100133445	22.9604
8764	TNFRSF14	59.6449
100131742	LOC100131742	0
127281	FAM213B	42.2703
79258	MMEL1	2.8315
100287898	TTC34	0.044571
140625	ACTRT2	0
440556	FLJ42875	0.22866
63976	PRDM16	0.2085
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	32.7728
1953	MEGF6	2.0042
693135	MIR551A	0
127262	TPRG1L	63.8441
49856	WRAP73	7.0447
7161	TP73	0.05974
100506635	LOC100506635	0
57212	TP73-AS1	2.7185
148870	CCDC27	0
388588	LOC388588	0.1449
57470	LRRC47	20.438
9731	CEP104	6.225
1677	DFFB	5.7263
339448	C1orf174	12.454
100133612	LOC100133612	1.7244
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.071552
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.0835
8514	KCNAB2	2.1892
26038	CHD5	0.024157
6146	RPL22	146.8364
388591	RNF207	4.7672
23463	ICMT	27.9647
148645	LINC00337	0.43952
390992	HES3	0
387509	GPR153	18.4394
11332	ACOT7	35.9366
100130071	LOC100130071	0
54626	HES2	2.3489
83715	ESPN	30.4569
100422975	MIR4252	0
8718	TNFRSF25	15.9316
57449	PLEKHG5	3.8171
79707	NOL9	2.7223
80835	TAS1R1	0
3104	ZBTB48	9.9884
9903	KLHL21	3.7448
148479	PHF13	3.406
90326	THAP3	6.8169
55735	DNAJC11	15.0275
100505887	LOC100505887	0
23261	CAMTA1	2.91
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	53.3497
8863	PER3	7.1179
10911	UTS2	0.15111
3604	TNFRSF9	0.56706
11315	PARK7	27.9654
54206	ERRFI1	7.8208
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.22146
473	RERE	15.1304
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	154.0689
100505975	ENO1-AS1	0.17779
100113373	HMGN2P17	0
765	CA6	0.0021125
155184	SLC2A7	0.30124
6518	SLC2A5	31.5255
80045	GPR157	0.47022
727721	LOC727721	0.74388
407040	MIR34A	0
9563	H6PD	12.8205
80176	SPSB1	13.474
100506022	LOC100506022	0
84275	SLC25A33	3.8955
642740	RPL9P11	0
199953	TMEM201	1.2577
5293	PIK3CD	4.2177
644997	C1orf200	0.043397
100270883	RPL26P7	0
22883	CLSTN1	33.4248
645010	FLJ16126	0
56998	CTNNBIP1	7.8051
84328	LZIC	14.9177
64802	NMNAT1	10.3579
116362	RBP7	2.3757
10277	UBE4B	9.9674
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.8069
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	48.3573
100526739	APITD1-CORT	0
378708	APITD1	6.169
1325	CORT	0.64267
1676	DFFA	5.888
5195	PEX14	6.1058
54897	CASZ1	10.4886
148345	C1orf127	0.38536
390996	LOC390996	0
23435	TARDBP	28.2158
10747	MASP2	1.1418
6723	SRM	9.2624
5394	EXOSC10	12.7355
100652764	LOC100652764	0
2475	MTOR	5.81
10218	ANGPTL7	0.03535
100270891	RPL39P6	0
29914	UBIAD1	3.6587
100421341	LOC100421341	0
57540	PTCHD2	0.12121
26232	FBXO2	0.66327
93611	FBXO44	2.1634
26270	FBXO6	10.2267
10459	MAD2L2	3.0686
374946	C1orf187	0.089242
57085	AGTRAP	6.6986
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	7.8225
1185	CLCN6	5.13
100379251	NPPA-AS1	1.9594
4878	NPPA	1.4427
4879	NPPB	0.11334
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	77.7735
5351	PLOD1	36.2318
9927	MFN2	39.5385
60672	MIIP	9.5015
943	TNFRSF8	0.21176
7133	TNFRSF1B	17.8006
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	3.4029
677885	SNORA59A	0.88482
9249	DHRS3	42.2406
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	2.8803
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.95811
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	1.1853
7799	PRDM2	4.0031
23254	KAZN	1.1707
494541	TBCAP2	0
200197	C1orf126	1.1445
