Gene ID	Gene Symbol	CCFA_Risk_157
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.043021
100287102.chr1.2	DDX11L1	0
653635	WASH7P	6.6685
100302278	MIR1302-2	0
645520	FAM138A	0
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	3.814
728481	RPL23AP21	0
100132287	LOC100132287	4.4996
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.21
100288069	LOC100288069	0.060346
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	0.37275
643837	LOC643837	1.7807
100506327	LOC100506327	0
284593	FAM41C	0.15327
388579	LOC388579	0
284600	LOC284600	0.032265
100130417	LOC100130417	1.4769
148398	SAMD11	4.4702
26155	NOC2L	11.4727
339451	KLHL17	4.8581
84069	PLEKHN1	1.3389
84808	C1orf170	0.43606
57801	HES4	10.4403
100270829	RPL39P12	0
9636	ISG15	118.9077
375790	AGRN	10.3868
100288175	LOC100288175	0.37362
401934	RNF223	0.35003
54991	C1orf159	4.3497
254099	LOC254099	0.54614
406984	MIR200B	1.3983
406983	MIR200A	1.8396
554210	MIR429	5.4276
100506376	TTLL10-AS1	0
254173	TTLL10	0.15289
8784	TNFRSF18	11.8748
7293	TNFRSF4	16.1643
51150	SDF4	39.5347
126792	B3GALT6	7.3145
388581	FAM132A	5.7344
118424	UBE2J2	18.2591
6339	SCNN1D	1.7986
116983	ACAP3	9.3688
126789	PUSL1	6.6057
54973	CPSF3L	12.4446
80772	GLTPD1	16.8046
83756	TAS1R3	1.8582
1855	DVL1	11.926
54587	MXRA8	18.4699
54998	AURKAIP1	83.069
81669	CCNL2	28.8237
148413	LOC148413	11.2238
55052	MRPL20	38.2992
441869	ANKRD65	2.5619
643965	TMEM88B	0
64856	VWA1	19.8564
219293	ATAD3C	1.5282
83858	ATAD3B	8.6916
55210	ATAD3A	7.6087
339453	TMEM240	0.45501
29101	SSU72	24.4672
643988	C1orf233	2.256
142678	MIB2	6.0457
8510	MMP23B	2.3302
728661	SLC35E2B	9.8015
984	CDK11B	7.076
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.9438
728642	CDK11A	17.5966
9906	SLC35E2	8.097
100129381	LOC100129381	0
65220	NADK	29.5742
2782	GNB1	97.7154
163688	CALML6	0.17835
339456	TMEM52	0.88988
339457	C1orf222	0
85452	KIAA1751	0.057151
2563	GABRD	0.051004
5590	PRKCZ	4.0102
100506504	LOC100506504	0
199990	C1orf86	11.2172
6497	SKI	7.5634
79906	MORN1	0.42838
100129534	LOC100129534	0.82984
11079	RER1	51.0409
5192	PEX10	4.4101
9651	PLCH2	0.83481
55229	PANK4	8.1798
388585	HES5	0.075179
115110	LOC115110	10.0276
100133445	LOC100133445	5.6681
8764	TNFRSF14	56.7898
100131742	LOC100131742	0
127281	FAM213B	17.1798
79258	MMEL1	0.17392
100287898	TTC34	0
140625	ACTRT2	0
440556	FLJ42875	0.31003
63976	PRDM16	0.25479
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	9.8373
1953	MEGF6	1.3324
693135	MIR551A	0
127262	TPRG1L	23.209
49856	WRAP73	4.7179
7161	TP73	0.42053
100506635	LOC100506635	0
57212	TP73-AS1	2.8648
148870	CCDC27	0
388588	LOC388588	1.5884
57470	LRRC47	16.5905
9731	CEP104	3.0576
1677	DFFB	2.3223
339448	C1orf174	8.7974
100133612	LOC100133612	0.21889
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.4736
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	0.96712
8514	KCNAB2	11.3154
26038	CHD5	0.019399
6146	RPL22	139.1932
388591	RNF207	2.273
23463	ICMT	14.6144
148645	LINC00337	0.23377
390992	HES3	0
387509	GPR153	8.3944
11332	ACOT7	31.1614
100130071	LOC100130071	0
54626	HES2	1.2986
83715	ESPN	6.9263
100422975	MIR4252	0
8718	TNFRSF25	16.2144
57449	PLEKHG5	1.9419
79707	NOL9	2.3485
80835	TAS1R1	0.035128
3104	ZBTB48	7.4007
9903	KLHL21	4.9246
148479	PHF13	4.6545
90326	THAP3	7.4102
55735	DNAJC11	13.4052
100505887	LOC100505887	0
23261	CAMTA1	2.222
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	46.1498
8863	PER3	1.8695
10911	UTS2	0.2489
3604	TNFRSF9	1.4112
11315	PARK7	57.1483
54206	ERRFI1	15.2865
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.63549
473	RERE	9.2821
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	317.6884
100505975	ENO1-AS1	0
100113373	HMGN2P17	0
765	CA6	0.087391
155184	SLC2A7	0
6518	SLC2A5	11.1235
80045	GPR157	0.17426
727721	LOC727721	2.8444
407040	MIR34A	0
9563	H6PD	8.0559
80176	SPSB1	7.1151
100506022	LOC100506022	0
84275	SLC25A33	4.6299
642740	RPL9P11	0
199953	TMEM201	1.5264
5293	PIK3CD	11.6226
644997	C1orf200	0.10772
100270883	RPL26P7	0
22883	CLSTN1	28.3729
645010	FLJ16126	0
56998	CTNNBIP1	8.2265
84328	LZIC	7.7923
64802	NMNAT1	5.2989
116362	RBP7	1.8057
10277	UBE4B	6.0657
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	1.9734
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	89.3888
100526739	APITD1-CORT	0
378708	APITD1	4.8403
1325	CORT	0.63807
1676	DFFA	4.742
5195	PEX14	4.6951
54897	CASZ1	1.9672
148345	C1orf127	0.67298
390996	LOC390996	0
23435	TARDBP	29.429
10747	MASP2	0.29719
6723	SRM	49.2247
5394	EXOSC10	12.9232
100652764	LOC100652764	0
2475	MTOR	4.7016
