Gene ID	Gene Symbol	CCFA_Risk_215
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.018262
100287102.chr1.2	DDX11L1	0
653635	WASH7P	11.9584
100302278	MIR1302-2	0
645520	FAM138A	0.038865
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	4.7903
728481	RPL23AP21	0
100132287	LOC100132287	4.6725
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.019488
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.019488
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.9802
100288069	LOC100288069	3.1297
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.4172
643837	LOC643837	2.7014
100506327	LOC100506327	0
284593	FAM41C	0.89819
388579	LOC388579	0
284600	LOC284600	0.048107
100130417	LOC100130417	2.0512
148398	SAMD11	4.6196
26155	NOC2L	9.1023
339451	KLHL17	2.4555
84069	PLEKHN1	0.17182
84808	C1orf170	0
57801	HES4	3.9202
100270829	RPL39P12	0
9636	ISG15	35.602
375790	AGRN	11.7684
100288175	LOC100288175	0.55735
401934	RNF223	0.1918
54991	C1orf159	3.142
254099	LOC254099	1.0776
406984	MIR200B	5.717
406983	MIR200A	6.8478
554210	MIR429	15.6973
100506376	TTLL10-AS1	0.041447
254173	TTLL10	0.10324
8784	TNFRSF18	2.2475
7293	TNFRSF4	1.6303
51150	SDF4	51.2437
126792	B3GALT6	3.5916
388581	FAM132A	24.791
118424	UBE2J2	14.8996
6339	SCNN1D	3.0566
116983	ACAP3	10.8301
126789	PUSL1	3.3033
54973	CPSF3L	15.7904
80772	GLTPD1	26.2342
83756	TAS1R3	0.48225
1855	DVL1	16.507
54587	MXRA8	12.0406
54998	AURKAIP1	49.6496
81669	CCNL2	34.7588
148413	LOC148413	7.9513
55052	MRPL20	24.1553
441869	ANKRD65	0.9096
643965	TMEM88B	0
64856	VWA1	3.2521
219293	ATAD3C	1.164
83858	ATAD3B	5.7118
55210	ATAD3A	3.7547
339453	TMEM240	0.52554
29101	SSU72	20.1648
643988	C1orf233	2.4527
142678	MIB2	9.8267
8510	MMP23B	1.9829
728661	SLC35E2B	21.587
984	CDK11B	2.7954
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.8296
728642	CDK11A	24.4221
9906	SLC35E2	13.457
100129381	LOC100129381	0
65220	NADK	22.159
2782	GNB1	172.7659
163688	CALML6	0.36299
339456	TMEM52	2.1008
339457	C1orf222	0
85452	KIAA1751	0.27531
2563	GABRD	0
5590	PRKCZ	14.5324
100506504	LOC100506504	0
199990	C1orf86	5.6582
6497	SKI	10.8196
79906	MORN1	0.72139
100129534	LOC100129534	1.2829
11079	RER1	62.0665
5192	PEX10	4.6431
9651	PLCH2	3.4997
55229	PANK4	7.5174
388585	HES5	0.39232
115110	LOC115110	32.6691
100133445	LOC100133445	20.8937
8764	TNFRSF14	48.477
100131742	LOC100131742	0
127281	FAM213B	43.1932
79258	MMEL1	6.244
100287898	TTC34	0.056907
140625	ACTRT2	0
440556	FLJ42875	0.25737
63976	PRDM16	0.32341
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	28.7215
1953	MEGF6	2.6387
693135	MIR551A	0
127262	TPRG1L	65.4353
49856	WRAP73	6.4067
7161	TP73	0.044185
100506635	LOC100506635	0
57212	TP73-AS1	3.3189
148870	CCDC27	0
388588	LOC388588	0.53623
57470	LRRC47	19.9941
9731	CEP104	6.407
1677	DFFB	5.5976
339448	C1orf174	9.8188
100133612	LOC100133612	1.7896
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.0662
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.2472
8514	KCNAB2	2.2515
26038	CHD5	0
6146	RPL22	151.9711
388591	RNF207	1.7863
23463	ICMT	24.1623
148645	LINC00337	0.29046
390992	HES3	0
387509	GPR153	7.1808
11332	ACOT7	28.5514
100130071	LOC100130071	0
54626	HES2	1.6962
83715	ESPN	25.1978
100422975	MIR4252	0
8718	TNFRSF25	11.5756
57449	PLEKHG5	3.2836
79707	NOL9	3.6194
80835	TAS1R1	0.026188
3104	ZBTB48	10.0903
9903	KLHL21	3.3194
148479	PHF13	3.8265
90326	THAP3	5.9898
55735	DNAJC11	15.3401
100505887	LOC100505887	0
23261	CAMTA1	2.8967
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	56.5235
8863	PER3	5.0389
10911	UTS2	0.17979
3604	TNFRSF9	0.46853
11315	PARK7	32.0785
54206	ERRFI1	5.8093
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.32571
473	RERE	15.8746
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	133.3254
100505975	ENO1-AS1	0.40586
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0.72577
6518	SLC2A5	57.3902
80045	GPR157	0.53464
727721	LOC727721	0.31622
407040	MIR34A	0
9563	H6PD	13.4381
80176	SPSB1	10.1856
100506022	LOC100506022	0
84275	SLC25A33	3.8577
642740	RPL9P11	0
199953	TMEM201	1.1748
5293	PIK3CD	4.8929
644997	C1orf200	0.12045
100270883	RPL26P7	0
22883	CLSTN1	29.6348
645010	FLJ16126	0
56998	CTNNBIP1	6.7208
84328	LZIC	16.525
64802	NMNAT1	10.397
116362	RBP7	0.67306
10277	UBE4B	9.5625
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	5.6026
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	47.5185
100526739	APITD1-CORT	0
378708	APITD1	6.6956
1325	CORT	1.1654
1676	DFFA	6.8192
5195	PEX14	6.6722
54897	CASZ1	9.3827
148345	C1orf127	0.13108
390996	LOC390996	0
23435	TARDBP	29.1944
10747	MASP2	1.3319
6723	SRM	7.9716
5394	EXOSC10	14.1491
100652764	LOC100652764	0
2475	MTOR	5.3638
10218	ANGPTL7	0.13082
100270891	RPL39P6	0
29914	UBIAD1	4.0382
100421341	LOC100421341	0
57540	PTCHD2	0.087226
26232	FBXO2	0.55266
93611	FBXO44	2.3499
26270	FBXO6	10.1101
10459	MAD2L2	3.9304
374946	C1orf187	0.082567
57085	AGTRAP	7.6958
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	8.4952
1185	CLCN6	5.3296
100379251	NPPA-AS1	1.5432
4878	NPPA	0.28464
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	79.9899
5351	PLOD1	37.5706
9927	MFN2	37.3105
60672	MIIP	9.6621
943	TNFRSF8	0.17633
