Gene ID	Gene Symbol	CCFA_Risk_064
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.028426
100287102.chr1.2	DDX11L1	0
653635	WASH7P	8.701
100302278	MIR1302-2	0
645520	FAM138A	0.047388
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	3.8833
728481	RPL23AP21	0
100132287	LOC100132287	3.37
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.2716
100288069	LOC100288069	2.0556
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	0.82184
643837	LOC643837	2.3528
100506327	LOC100506327	0
284593	FAM41C	0.55564
388579	LOC388579	0
284600	LOC284600	0
100130417	LOC100130417	0.52832
148398	SAMD11	3.9192
26155	NOC2L	9.4195
339451	KLHL17	2.2141
84069	PLEKHN1	0.62404
84808	C1orf170	0.074539
57801	HES4	2.7782
100270829	RPL39P12	0
9636	ISG15	54.058
375790	AGRN	12.2822
100288175	LOC100288175	0.36698
401934	RNF223	0.10154
54991	C1orf159	2.5444
254099	LOC254099	0.48587
406984	MIR200B	3.7658
406983	MIR200A	5.5447
554210	MIR429	9.1695
100506376	TTLL10-AS1	0
254173	TTLL10	0.18096
8784	TNFRSF18	2.039
7293	TNFRSF4	1.8219
51150	SDF4	52.4008
126792	B3GALT6	3.8766
388581	FAM132A	17.8272
118424	UBE2J2	16.4435
6339	SCNN1D	2.8059
116983	ACAP3	7.6351
126789	PUSL1	2.4139
54973	CPSF3L	11.635
80772	GLTPD1	25.5608
83756	TAS1R3	0.65982
1855	DVL1	15.2339
54587	MXRA8	9.732
54998	AURKAIP1	55.6583
81669	CCNL2	24.6455
148413	LOC148413	5.9576
55052	MRPL20	30.5618
441869	ANKRD65	1.7287
643965	TMEM88B	0
64856	VWA1	5.7243
219293	ATAD3C	0.84514
83858	ATAD3B	4.8271
55210	ATAD3A	4.3172
339453	TMEM240	0.50999
29101	SSU72	22.4865
643988	C1orf233	1.4726
142678	MIB2	6.6001
8510	MMP23B	1.6872
728661	SLC35E2B	17.4997
984	CDK11B	2.43
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.7763
728642	CDK11A	22.5598
9906	SLC35E2	9.8347
100129381	LOC100129381	0
65220	NADK	23.5895
2782	GNB1	179.8173
163688	CALML6	0.062089
339456	TMEM52	1.9792
339457	C1orf222	0
85452	KIAA1751	0.08372
2563	GABRD	0.059186
5590	PRKCZ	11.8563
100506504	LOC100506504	0
199990	C1orf86	6.4416
6497	SKI	12.2153
79906	MORN1	0.80341
100129534	LOC100129534	1.3958
11079	RER1	55.0139
5192	PEX10	4.8857
9651	PLCH2	3.4949
55229	PANK4	9.3311
388585	HES5	0.26171
115110	LOC115110	16.4019
100133445	LOC100133445	9.7959
8764	TNFRSF14	32.0559
100131742	LOC100131742	0
127281	FAM213B	35.3933
79258	MMEL1	8.9686
100287898	TTC34	0.064187
140625	ACTRT2	0
440556	FLJ42875	0.16024
63976	PRDM16	0.18277
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	24.6208
1953	MEGF6	1.6121
693135	MIR551A	0
127262	TPRG1L	62.1967
49856	WRAP73	4.9487
7161	TP73	0.086649
100506635	LOC100506635	0
57212	TP73-AS1	3.1287
148870	CCDC27	0
388588	LOC388588	0.11685
57470	LRRC47	17.5299
9731	CEP104	4.8138
1677	DFFB	3.5629
339448	C1orf174	8.8285
100133612	LOC100133612	0.91123
728716	LOC728716	0
