Gene ID	Gene Symbol	CCFA_Risk_066
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.0085871
100287102.chr1.2	DDX11L1	0
653635	WASH7P	12.3578
100302278	MIR1302-2	0
645520	FAM138A	0.02792
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	5.4018
728481	RPL23AP21	0
100132287	LOC100132287	4.1836
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.022908
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.022908
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	4.1823
100288069	LOC100288069	4.9505
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	2.2213
643837	LOC643837	3.3766
100506327	LOC100506327	0
284593	FAM41C	1.1665
388579	LOC388579	0
284600	LOC284600	0.028276
100130417	LOC100130417	2.8831
148398	SAMD11	4.744
26155	NOC2L	9.9229
339451	KLHL17	4.274
84069	PLEKHN1	0.98431
84808	C1orf170	0.22517
57801	HES4	4.9293
100270829	RPL39P12	0
9636	ISG15	49.7396
375790	AGRN	13.2069
100288175	LOC100288175	0.41775
401934	RNF223	0.076687
54991	C1orf159	4.6861
254099	LOC254099	0.26589
406984	MIR200B	2.7534
406983	MIR200A	4.4934
554210	MIR429	7.2359
100506376	TTLL10-AS1	0.10556
254173	TTLL10	0.30066
8784	TNFRSF18	4.2761
7293	TNFRSF4	4.9257
51150	SDF4	38.3591
126792	B3GALT6	5.0541
388581	FAM132A	10.406
118424	UBE2J2	15.2398
6339	SCNN1D	3.5783
116983	ACAP3	11.9322
126789	PUSL1	3.1795
54973	CPSF3L	13.7982
80772	GLTPD1	13.0873
83756	TAS1R3	1.3234
1855	DVL1	12.4505
54587	MXRA8	15.3033
54998	AURKAIP1	44.9971
81669	CCNL2	43.0285
148413	LOC148413	9.5565
55052	MRPL20	28.2136
441869	ANKRD65	2.3371
643965	TMEM88B	0.34977
64856	VWA1	11.7827
219293	ATAD3C	1.5118
83858	ATAD3B	7.7033
55210	ATAD3A	5.5694
339453	TMEM240	0.15406
29101	SSU72	20.8141
643988	C1orf233	2.0182
142678	MIB2	8.5166
8510	MMP23B	2.6448
728661	SLC35E2B	20.1648
984	CDK11B	2.4243
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.3666
728642	CDK11A	22.3885
9906	SLC35E2	11.903
100129381	LOC100129381	0
65220	NADK	27.2904
2782	GNB1	130.5972
163688	CALML6	0.082839
339456	TMEM52	0.71486
339457	C1orf222	0.03122
85452	KIAA1751	0.12443
2563	GABRD	0.044698
5590	PRKCZ	8.2242
100506504	LOC100506504	0
199990	C1orf86	7.4404
6497	SKI	12.2695
79906	MORN1	1.0362
100129534	LOC100129534	0.68896
11079	RER1	48.6574
5192	PEX10	5.1354
9651	PLCH2	2.5841
55229	PANK4	7.2495
388585	HES5	0.13177
115110	LOC115110	28.6716
100133445	LOC100133445	20.7789
8764	TNFRSF14	52.8688
100131742	LOC100131742	0
127281	FAM213B	20.0409
79258	MMEL1	1.0078
100287898	TTC34	0.048475
140625	ACTRT2	0
440556	FLJ42875	0.42356
63976	PRDM16	0.34508
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	20.245
1953	MEGF6	2.5308
693135	MIR551A	0
127262	TPRG1L	31.6463
49856	WRAP73	5.6404
7161	TP73	0.36008
100506635	LOC100506635	0
57212	TP73-AS1	4.6408
148870	CCDC27	0
388588	LOC388588	1.2607
57470	LRRC47	15.125
9731	CEP104	4.5111
1677	DFFB	3.5678
339448	C1orf174	9.7903
100133612	LOC100133612	0.63722
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.1297
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.2083
8514	KCNAB2	8.3925
26038	CHD5	0.03503
6146	RPL22	174.7062
388591	RNF207	5.405
23463	ICMT	19.7057
148645	LINC00337	0.27315
