Gene ID	Gene Symbol	CCFA_Risk_257
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	8.2985
100302278	MIR1302-2	0
645520	FAM138A	0.010799
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	3.4737
728481	RPL23AP21	0
100132287	LOC100132287	3.0504
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	2.5242
100288069	LOC100288069	2.4894
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.0053
643837	LOC643837	3.6644
100506327	LOC100506327	0
284593	FAM41C	0.69539
388579	LOC388579	0
284600	LOC284600	0.028071
100130417	LOC100130417	1.9529
148398	SAMD11	3.7383
26155	NOC2L	11.8513
339451	KLHL17	3.4963
84069	PLEKHN1	0.909
84808	C1orf170	0.25148
57801	HES4	6.8631
100270829	RPL39P12	0
9636	ISG15	58.2956
375790	AGRN	15.5042
100288175	LOC100288175	0.41114
401934	RNF223	0
54991	C1orf159	2.9795
254099	LOC254099	0.27558
406984	MIR200B	2.5716
406983	MIR200A	2.088
554210	MIR429	2.4494
100506376	TTLL10-AS1	0
254173	TTLL10	0.054269
8784	TNFRSF18	7.001
7293	TNFRSF4	7.4433
51150	SDF4	41.4142
126792	B3GALT6	7.2056
388581	FAM132A	10.2422
118424	UBE2J2	16.4272
6339	SCNN1D	1.9293
116983	ACAP3	9.3986
126789	PUSL1	4.5141
54973	CPSF3L	11.5227
80772	GLTPD1	18.4589
83756	TAS1R3	2.4461
1855	DVL1	11.4303
54587	MXRA8	16.705
54998	AURKAIP1	54.146
81669	CCNL2	24.1534
148413	LOC148413	7.4723
55052	MRPL20	27.4216
441869	ANKRD65	1.8705
643965	TMEM88B	0
64856	VWA1	16.8126
219293	ATAD3C	1.4712
83858	ATAD3B	6.5186
55210	ATAD3A	5.6262
339453	TMEM240	0.35636
29101	SSU72	21.0983
643988	C1orf233	3.1485
142678	MIB2	5.9571
8510	MMP23B	1.567
728661	SLC35E2B	11.3537
984	CDK11B	3.1725
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.6397
728642	CDK11A	16.8802
9906	SLC35E2	8.9696
100129381	LOC100129381	0
65220	NADK	28.3224
2782	GNB1	125.8849
163688	CALML6	0.23275
339456	TMEM52	0.96774
339457	C1orf222	0
85452	KIAA1751	0.090026
2563	GABRD	0.088748
5590	PRKCZ	6.49
100506504	LOC100506504	0
199990	C1orf86	7.9545
6497	SKI	12.5179
79906	MORN1	0.3837
100129534	LOC100129534	0.72196
11079	RER1	50.9854
5192	PEX10	5.4866
9651	PLCH2	1.0055
55229	PANK4	7.517
388585	HES5	0.19622
115110	LOC115110	16.3581
100133445	LOC100133445	11.5682
8764	TNFRSF14	35.0857
100131742	LOC100131742	0
127281	FAM213B	30.0813
79258	MMEL1	0.47903
100287898	TTC34	0.048124
140625	ACTRT2	0
440556	FLJ42875	0.28053
63976	PRDM16	0.22512
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	16.0563
1953	MEGF6	1.0301
693135	MIR551A	0
127262	TPRG1L	37.5149
49856	WRAP73	3.9654
7161	TP73	0.26839
100506635	LOC100506635	0
57212	TP73-AS1	2.4835
148870	CCDC27	0
388588	LOC388588	0.93868
57470	LRRC47	16.0765
9731	CEP104	4.8255
1677	DFFB	3.3335
339448	C1orf174	8.9857
100133612	LOC100133612	0.46469
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	1.0455
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.3144
8514	KCNAB2	5.7966
26038	CHD5	0.017388
6146	RPL22	161.4004
388591	RNF207	2.1832
23463	ICMT	21.9722
148645	LINC00337	0.067793
390992	HES3	0
387509	GPR153	14.0308
11332	ACOT7	29.7261
100130071	LOC100130071	0
54626	HES2	2.1272
83715	ESPN	10.0589
100422975	MIR4252	0
8718	TNFRSF25	8.707
57449	PLEKHG5	2.6888
79707	NOL9	2.5383
80835	TAS1R1	0
3104	ZBTB48	5.8112
9903	KLHL21	4.908
148479	PHF13	4.2421
90326	THAP3	5.2993
55735	DNAJC11	15.009
100505887	LOC100505887	0
23261	CAMTA1	2.5779
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	49.2799
8863	PER3	3.5846
10911	UTS2	0.26202
3604	TNFRSF9	1.7312
11315	PARK7	40.5515
54206	ERRFI1	13.9289
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.39254
473	RERE	10.2221
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	202.2808
100505975	ENO1-AS1	0.38342
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0.22201
6518	SLC2A5	16.6426
80045	GPR157	0.45363
727721	LOC727721	1.932
407040	MIR34A	0
9563	H6PD	9.5117
80176	SPSB1	8.667
100506022	LOC100506022	0
84275	SLC25A33	6.5903
642740	RPL9P11	0
199953	TMEM201	1.3971
5293	PIK3CD	9.7896
644997	C1orf200	0.19773
100270883	RPL26P7	0
22883	CLSTN1	34.7107
645010	FLJ16126	0
56998	CTNNBIP1	9.697
84328	LZIC	14.1046
64802	NMNAT1	5.5866
116362	RBP7	2.4556
10277	UBE4B	8.0443
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	3.2314
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	69.1183
100526739	APITD1-CORT	0.18246
378708	APITD1	5.6428
1325	CORT	0.30541
1676	DFFA	5.9997
5195	PEX14	4.4153
54897	CASZ1	3.4119
148345	C1orf127	0.40446
390996	LOC390996	0
23435	TARDBP	31.2373
10747	MASP2	0.25243
6723	SRM	36.5714
5394	EXOSC10	14.8042
100652764	LOC100652764	0
2475	MTOR	5.5845
10218	ANGPTL7	0.56259
100270891	RPL39P6	0
29914	UBIAD1	4.7896
100421341	LOC100421341	0
57540	PTCHD2	0.10179
26232	FBXO2	1.9894
93611	FBXO44	4.1651
26270	FBXO6	27.2705
10459	MAD2L2	10.3805
374946	C1orf187	0.048178
57085	AGTRAP	18.7936
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.089519
4524	MTHFR	6.9682
1185	CLCN6	3.3285
100379251	NPPA-AS1	0.82835
4878	NPPA	0.42826
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	47.1073
5351	PLOD1	38.2276
9927	MFN2	26.4137
60672	MIIP	11.8648
943	TNFRSF8	1.0746
7133	TNFRSF1B	63.6149
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	2.3721
677885	SNORA59A	0.28099
9249	DHRS3	20.6774
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	3.526
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.015
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	17.048
7799	PRDM2	3.6415
23254	KAZN	1.2582
494541	TBCAP2	0
200197	C1orf126	0.52805
55092	TMEM51	12.8732
