Gene ID	Gene Symbol	CCFA_Risk_311
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	8.4041
100302278	MIR1302-2	0
645520	FAM138A	0.055147
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.1676
728481	RPL23AP21	0
100132287	LOC100132287	4.2744
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.9075
100288069	LOC100288069	3.8901
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.9068
643837	LOC643837	3.9894
100506327	LOC100506327	0
284593	FAM41C	0.92681
388579	LOC388579	0
284600	LOC284600	0.12226
100130417	LOC100130417	1.8189
148398	SAMD11	4.3989
26155	NOC2L	9.6275
339451	KLHL17	4.0376
84069	PLEKHN1	0.99631
84808	C1orf170	0.49532
57801	HES4	2.3699
100270829	RPL39P12	0
9636	ISG15	62.5643
375790	AGRN	8.464
100288175	LOC100288175	0.3773
401934	RNF223	0.082895
54991	C1orf159	3.2757
254099	LOC254099	0.22993
406984	MIR200B	0.62658
406983	MIR200A	2.5216
554210	MIR429	2.9359
100506376	TTLL10-AS1	0.026333
254173	TTLL10	0.030924
8784	TNFRSF18	10.1157
7293	TNFRSF4	7.753
51150	SDF4	31.9597
126792	B3GALT6	6.3294
388581	FAM132A	3.0391
118424	UBE2J2	15.8943
6339	SCNN1D	1.5198
116983	ACAP3	6.7711
126789	PUSL1	3.0812
54973	CPSF3L	12.1175
80772	GLTPD1	11.5359
83756	TAS1R3	1.669
1855	DVL1	8.2138
54587	MXRA8	12.7816
54998	AURKAIP1	41.4424
81669	CCNL2	28.7429
148413	LOC148413	8.4293
55052	MRPL20	29.5443
441869	ANKRD65	2.9159
643965	TMEM88B	0
64856	VWA1	7.3588
219293	ATAD3C	1.1366
83858	ATAD3B	5.4323
55210	ATAD3A	4.6026
339453	TMEM240	0.81434
29101	SSU72	20.3194
643988	C1orf233	2.0035
142678	MIB2	5.0191
8510	MMP23B	1.7243
728661	SLC35E2B	18.802
984	CDK11B	0.32672
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.6044
728642	CDK11A	24.1366
9906	SLC35E2	13.007
100129381	LOC100129381	0
65220	NADK	25.0482
2782	GNB1	95.9349
163688	CALML6	0.42238
339456	TMEM52	0.49174
339457	C1orf222	0
85452	KIAA1751	0.22499
2563	GABRD	0
5590	PRKCZ	4.1843
100506504	LOC100506504	0
199990	C1orf86	6.5872
6497	SKI	12.826
79906	MORN1	0.84281
100129534	LOC100129534	1.1858
11079	RER1	40.2379
5192	PEX10	4.2727
9651	PLCH2	1.9185
55229	PANK4	8.3996
388585	HES5	0.071216
115110	LOC115110	14.0241
100133445	LOC100133445	8.298
8764	TNFRSF14	40.7888
100131742	LOC100131742	0
127281	FAM213B	18.2247
79258	MMEL1	0.30074
100287898	TTC34	0.052399
140625	ACTRT2	0
440556	FLJ42875	0.10269
63976	PRDM16	0.26644
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	7.5328
1953	MEGF6	2.1661
693135	MIR551A	0
127262	TPRG1L	27.1867
49856	WRAP73	4.2615
7161	TP73	0.52353
100506635	LOC100506635	0
57212	TP73-AS1	4.4774
148870	CCDC27	0
388588	LOC388588	0.68138
57470	LRRC47	17.2673
9731	CEP104	4.3796
1677	DFFB	3.2601
339448	C1orf174	10.479
100133612	LOC100133612	0.60422
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.08412
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.1791
8514	KCNAB2	10.2848
26038	CHD5	0.018933
6146	RPL22	218.9292
388591	RNF207	4.8851
23463	ICMT	16.7993
148645	LINC00337	0
390992	HES3	0
387509	GPR153	5.2437
11332	ACOT7	23.8626
100130071	LOC100130071	0
54626	HES2	1.5057
83715	ESPN	4.1346
100422975	MIR4252	0
8718	TNFRSF25	13.8549
57449	PLEKHG5	2.0577
79707	NOL9	4.5682
80835	TAS1R1	0.033277
3104	ZBTB48	6.4326
9903	KLHL21	5.0175
148479	PHF13	4.6631
90326	THAP3	6.8853
55735	DNAJC11	11.742
100505887	LOC100505887	0
23261	CAMTA1	2.1761
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	46.398
8863	PER3	1.8259
10911	UTS2	0.33564
3604	TNFRSF9	4.3301
11315	PARK7	43.0723
54206	ERRFI1	11.7458
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.56437
473	RERE	11.9949
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	194.8756
100505975	ENO1-AS1	0
100113373	HMGN2P17	0
765	CA6	0.041392
155184	SLC2A7	0
6518	SLC2A5	8.8579
80045	GPR157	0.60489
727721	LOC727721	1.4182
407040	MIR34A	0
9563	H6PD	10.6203
80176	SPSB1	7.9646
100506022	LOC100506022	0
84275	SLC25A33	6.3661
642740	RPL9P11	0
199953	TMEM201	1.8118
5293	PIK3CD	17.2091
644997	C1orf200	0.45918
100270883	RPL26P7	0
22883	CLSTN1	30.0928
645010	FLJ16126	0
56998	CTNNBIP1	6.1488
84328	LZIC	13.0749
64802	NMNAT1	7.2733
116362	RBP7	0.74834
10277	UBE4B	8.7027
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	2.5858
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	55.4296
100526739	APITD1-CORT	0
378708	APITD1	3.5773
1325	CORT	0.83715
1676	DFFA	6.626
5195	PEX14	4.1191
54897	CASZ1	2.1387
148345	C1orf127	0.23319
390996	LOC390996	0
23435	TARDBP	36.0226
10747	MASP2	0.81864
6723	SRM	30.3531
5394	EXOSC10	16.0286
100652764	LOC100652764	0
2475	MTOR	7.3291
10218	ANGPTL7	0.041559
100270891	RPL39P6	0
29914	UBIAD1	6.0107
100421341	LOC100421341	0
57540	PTCHD2	0.015834
26232	FBXO2	2.1257
93611	FBXO44	7.135
26270	FBXO6	26.2106
10459	MAD2L2	8.7116
374946	C1orf187	0.052458
57085	AGTRAP	14.9686
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.040394
4524	MTHFR	6.9481
1185	CLCN6	4.6204
100379251	NPPA-AS1	1.2647
4878	NPPA	0.45164
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	30.7075
5351	PLOD1	20.222
9927	MFN2	20.0228
60672	MIIP	12.4283
943	TNFRSF8	0.72196
7133	TNFRSF1B	51.3755
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	2.7973
677885	SNORA59A	0
9249	DHRS3	17.7073
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	2.4791
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.2873
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	7.5571
7799	PRDM2	4.7091
23254	KAZN	0.49863
494541	TBCAP2	0
200197	C1orf126	0.28128
55092	TMEM51	9.0931
