Gene ID	Gene Symbol	CCFA_Risk_075
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.033327
100287102.chr1.2	DDX11L1	0
653635	WASH7P	8.4349
100302278	MIR1302-2	0
645520	FAM138A	0.014703
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	8.2783
728481	RPL23AP21	0
100132287	LOC100132287	5.4136
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	5.0006
100288069	LOC100288069	4.2975
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	0.92973
643837	LOC643837	2.7429
100506327	LOC100506327	0
284593	FAM41C	1.2318
388579	LOC388579	0
284600	LOC284600	0.081896
100130417	LOC100130417	1.4705
148398	SAMD11	3.9325
26155	NOC2L	8.647
339451	KLHL17	2.831
84069	PLEKHN1	0.8437
84808	C1orf170	0.16304
57801	HES4	2.8851
100270829	RPL39P12	0
9636	ISG15	69.9533
375790	AGRN	10.4968
100288175	LOC100288175	0.34286
401934	RNF223	0
54991	C1orf159	3.7199
254099	LOC254099	0.41792
406984	MIR200B	1.8713
406983	MIR200A	2.3998
554210	MIR429	5.0643
100506376	TTLL10-AS1	0
254173	TTLL10	0.21111
8784	TNFRSF18	3.6807
7293	TNFRSF4	5.2024
51150	SDF4	32.6353
126792	B3GALT6	4.5224
388581	FAM132A	9.8218
118424	UBE2J2	15.6904
6339	SCNN1D	1.7291
116983	ACAP3	7.7132
126789	PUSL1	4.633
54973	CPSF3L	10.5485
80772	GLTPD1	15.0329
83756	TAS1R3	1.2842
1855	DVL1	9.9741
54587	MXRA8	10.2182
54998	AURKAIP1	44.9773
81669	CCNL2	23.8409
148413	LOC148413	7.6485
55052	MRPL20	26.3485
441869	ANKRD65	1.4947
643965	TMEM88B	0
64856	VWA1	10.9234
219293	ATAD3C	1.3134
83858	ATAD3B	5.5448
55210	ATAD3A	4.8051
339453	TMEM240	0.29748
29101	SSU72	18.0021
643988	C1orf233	0.95437
142678	MIB2	5.7781
8510	MMP23B	0.76343
728661	SLC35E2B	13.0436
984	CDK11B	2.7032
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	0.62006
728642	CDK11A	18.8864
9906	SLC35E2	10.1469
100129381	LOC100129381	0
65220	NADK	26.5794
2782	GNB1	122.4466
163688	CALML6	0
339456	TMEM52	0.43919
339457	C1orf222	0
85452	KIAA1751	0.13263
2563	GABRD	0.12946
5590	PRKCZ	5.324
100506504	LOC100506504	0
199990	C1orf86	5.7822
6497	SKI	9.2968
79906	MORN1	0.57932
100129534	LOC100129534	0.43013
11079	RER1	52.4215
5192	PEX10	3.5689
9651	PLCH2	0.58859
55229	PANK4	6.9015
388585	HES5	0.12721
115110	LOC115110	18.8982
100133445	LOC100133445	11.7088
8764	TNFRSF14	41.2086
100131742	LOC100131742	0
127281	FAM213B	18.041
79258	MMEL1	0.78531
100287898	TTC34	0
140625	ACTRT2	0
440556	FLJ42875	0.20388
63976	PRDM16	0.21893
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	15.6759
1953	MEGF6	1.1814
693135	MIR551A	0
127262	TPRG1L	27.399
49856	WRAP73	4.4543
7161	TP73	0.21441
100506635	LOC100506635	0
57212	TP73-AS1	2.8172
148870	CCDC27	0.038211
388588	LOC388588	0.4047
57470	LRRC47	14.9675
9731	CEP104	4.4879
1677	DFFB	3.2
339448	C1orf174	9.9715
100133612	LOC100133612	0.68647
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.20035
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.3314
8514	KCNAB2	6.9303
26038	CHD5	0.008455
6146	RPL22	151.3422
388591	RNF207	2.9049
23463	ICMT	21.9871
148645	LINC00337	0.19779
390992	HES3	0
387509	GPR153	10.8915
11332	ACOT7	27.988
100130071	LOC100130071	0
54626	HES2	2.8376
83715	ESPN	12.7844
100422975	MIR4252	0
8718	TNFRSF25	12.5436
57449	PLEKHG5	3.715
79707	NOL9	2.7206
80835	TAS1R1	0.029721
3104	ZBTB48	5.5963
9903	KLHL21	5.1821
148479	PHF13	3.9837
90326	THAP3	4.6949
55735	DNAJC11	13.11
100505887	LOC100505887	0
23261	CAMTA1	2.1327
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	55.4816
8863	PER3	4.733
10911	UTS2	0.17665
3604	TNFRSF9	1.8918
11315	PARK7	37.4589
54206	ERRFI1	15.6023
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.26883
473	RERE	11.32
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	192.604
100505975	ENO1-AS1	0
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0.053977
6518	SLC2A5	32.4902
80045	GPR157	0.34794
727721	LOC727721	1.696
407040	MIR34A	0
9563	H6PD	9.55
80176	SPSB1	7.2405
100506022	LOC100506022	0
84275	SLC25A33	5.5721
642740	RPL9P11	0
199953	TMEM201	1.1174
5293	PIK3CD	9.0227
644997	C1orf200	0
100270883	RPL26P7	0
22883	CLSTN1	25.6764
645010	FLJ16126	0
56998	CTNNBIP1	6.8852
84328	LZIC	14.6962
64802	NMNAT1	7.8569
116362	RBP7	2.2553
10277	UBE4B	7.968
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	3.7917
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	64.8576
100526739	APITD1-CORT	0
378708	APITD1	4.733
1325	CORT	0.47237
1676	DFFA	4.829
5195	PEX14	4.0997
54897	CASZ1	4.3506
148345	C1orf127	0.29277
390996	LOC390996	0
23435	TARDBP	28.6779
10747	MASP2	0.76495
6723	SRM	21.5447
5394	EXOSC10	14.0614
100652764	LOC100652764	0
2475	MTOR	6.1244
10218	ANGPTL7	0.14847
100270891	RPL39P6	0
29914	UBIAD1	3.8096
100421341	LOC100421341	0
57540	PTCHD2	0.055154
26232	FBXO2	1.345
93611	FBXO44	4.3118
26270	FBXO6	33.223
10459	MAD2L2	7.0784
374946	C1orf187	0.14056
57085	AGTRAP	18.095
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.048947
4524	MTHFR	8.5898
1185	CLCN6	4.0988
100379251	NPPA-AS1	0.7208
4878	NPPA	0.94454
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	42.2194
5351	PLOD1	25.8763
9927	MFN2	25.5341
60672	MIIP	11.6187
943	TNFRSF8	0.73375
7133	TNFRSF1B	37.8922
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	3.2231
677885	SNORA59A	0.67221
9249	DHRS3	19.2934
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	3.5388
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.93058
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0.043538
10630	PDPN	10.7885
7799	PRDM2	3.9468
23254	KAZN	1.2672
494541	TBCAP2	0
200197	C1orf126	0.74513
55092	TMEM51	12.1287
100420251	LOC100420251	0
100421184	LOC100421184	0
114827	FHAD1	0.25382
79180	EFHD2	105.2841
11330	CTRC	0.092403
63036	CELA2A	0
51032	CELA2B	0
842	CASP9	3.5672
23341	DNAJC16	3.6637
79814	AGMAT	10.5291
645317	CHCHD2P6	0
935	CD24L1	0
84301	DDI2	1.1761
6248	RSC1A1	4.5749
23207	PLEKHM2	14.3927
284723	SLC25A34	6.3292
388595	TMEM82	15.0455
54751	FBLIM1	28.204
729500	RPL12P14	0
440567	UQCRHL	45.3693
441876	RPS16P1	0
729614	FLJ37453	1.1829
23013	SPEN	5.8946
7709	ZBTB17	5.6567
149563	C1orf64	0
27129	HSPB7	0.22198
1187	CLCNKA	0.012601
1188	CLCNKB	0.013054
440568	LOC440568	0
348487	FAM131C	0.097672
1969	EPHA2	7.5666
100506484	LOC100506484	0
128272	ARHGEF19	2.2022
645634	ANO7L1	0
100418872	LOC100418872	0
79363	RSG1	1.835
645652	MT1XP1	0
54455	FBXO42	3.399
26099	C1orf144	37.6059
729662	RPL22P3	0
374955	SPATA21	0
55707	NECAP2	38.8723
114819	CROCCP3	0.9756
26871	RNU1-1	0
100132147	LOC100132147	0
100288669	LOC100288669	0
100506533	LOC100506533	0.0057329
100133301	LOC100133301	0
100189486	TRNAG36	0
100421267	LOC100421267	0
55672	NBPF1	4.2318
84809	CROCCP2	6.6138
11209	MST1P2	3.8985
26869	RNU1-3	0
729574	LOC729574	0
280661	EIF1AXP1	0
284729	ESPNP	0.12628
100189500	TRNAV36P	0
729587	LOC729587	0
9696	CROCC	2.0078
6060	RNU1-4	0
100421113	LOC100421113	0
11223	MST1P9	2.7006
100189523	TRNAL48	0
100421279	LOC100421279	0
100500876	MIR3675	0
100189479	TRNAV34P	0
100132070	LOC100132070	0
100507158	LOC100507158	0
100506687	LOC100506687	5.9224
26870	RNU1-2	0
4237	MFAP2	7.0121
23400	ATP13A2	15.5111
6390	SDHB	74.065
11240	PADI2	3.6149
400743	LOC400743	0
29943	PADI1	0.04139
51702	PADI3	0.026057
100616188	MIR3972	0
23569	PADI4	0.58619
353238	PADI6	0
55920	RCC2	25.4696
55160	ARHGEF10L	8.7522
81569	ACTL8	0
84966	IGSF21	0.043687
127707	KLHDC7A	0.25975
391012	LOC391012	0
5081	PAX7	0
80834	TAS1R2	0
8659	ALDH4A1	1.9662
100616120	MIR4695	0
100302276	MIR1290	0
126917	IFFO2	2.2767
23352	UBR4	6.4549
100652915	LOC100652915	0
23065	KIAA0090	4.4848
51154	MRTO4	11.8616
246181	AKR7L	15.9964
22977	AKR7A3	71.1435
100506730	LOC100506730	1.9265
8574	AKR7A2	14.9086
54896	PQLC2	4.0766
832	CAPZB	40.8223
644083	LOC644083	0
100532736	C1orf151-NBL1	0
440574	MINOS1	12.7213
644068	RPS14P3	0
4681	NBL1	91.2612
3362	HTR6	0
255104	TMCO4	6.5509
54546	RNF186	18.4747
23252	OTUD3	4.4996
30814	PLA2G2E	0.054584
5320	PLA2G2A	3832.1812
5322	PLA2G5	0.033345
100419911	LOC100419911	0
26279	PLA2G2D	16.3864
64600	PLA2G2F	0
391013	PLA2G2C	0
127733	UBXN10	2.1422
127731	VWA5B1	0.027281
339505	LOC339505	0
55450	CAMK2N1	38.8892
79594	MUL1	11.5412
441878	RPS4XP4	0
163933	FAM43B	0.032173
978	CDA	19.3045
65018	PINK1	25.4778
1650	DDOST	120.1695
57576	KIF17	0.10526
400745	SH2D5	0
50809	HP1BP3	26.2147
8672	EIF4G3	7.4155
100302155	MIR1256	0
100271141	RPS15AP6	0
1889	ECE1	11.7011
100506824	LOC100506824	0
100506801	LOC100506801	0.12909
100133291	LOC100133291	0
100421269	LOC100421269	0
343381	NBPF2P	0.69179
388605	HS6ST1P1	0
100421114	LOC100421114	0.19383
100652932	LOC100652932	0
84224	NBPF3	3.7658
767853	PFN1P10	0
249	ALPL	6.8549
5909	RAP1GAP	14.3423
84196	USP48	9.0696
401944	LDLRAD2	1.0219
3339	HSPG2	8.0088
440575	RPL21P29	0
23436	CELA3B	0.019892
10136	CELA3A	0
29092	LINC00339	4.9856
998	CDC42	88.4902
54361	WNT4	4.3672
100616433	MIR4418	0
9923	ZBTB40	5.1194
2046	EPHA8	0
712	C1QA	391.1351
714	C1QC	317.7875
713	C1QB	483.2152
2048	EPHB2	11.9963
100616391	MIR4684	0
100422914	MIR4253	0
646262	LACTBL1	0
729059	LOC729059	0
23028	KDM1A	16.0322
100422866	MIR3115	0
100616177	MIR4419A	0
7798	LUZP1	10.8233
3352	HTR1D	1.9388
391019	RPL29P6	0
10236	HNRNPR	38.5262
80818	ZNF436	4.3512
148898	C1orf213	0.71426
6920	TCEA3	17.3717
55616	ASAP3	1.7792
1870	E2F2	2.362
3399	ID3	32.9678
259283	MDS2	0.25733
729856	LOC729856	0
6135	RPL11	865.861
6924	TCEB3	9.3886
100506963	LOC100506963	1.057
57095	PITHD1	19.9214
100509213	LOC100509213	0
11313	LYPLA2	32.9845
2582	GALE	32.7
3155	HMGCL	14.5741
2517	FUCA1	72.1744
1269	CNR2	0.468
646330	LOC646330	0
100616492	MIR378F	0
55629	PNRC2	64.7414
10772	SRSF10	6.4834
127295	RPL36P5	0
127294	MYOM3	0.66576
58985	IL22RA1	18.5021
163702	IL28RA	5.4632
284632	LOC284632	0.045
57822	GRHL3	0.14614
90529	C1orf201	3.2734
57185	NIPAL3	4.2767
11123	RCAN3	3.6946
100506985	LOC100506985	0
400746	C1orf130	3.2752
100270884	RPL26P8	0
10250	SRRM1	16.3987
25932	CLIC4	24.2338
864	RUNX3	5.1653
100616365	MIR4425	0
391020	LOC391020	0
25949	SYF2	13.0283
57035	C1orf63	39.6547
6007	RHD	0.62508
29768	SDHDP6	0
23585	TMEM50A	52.653
6006	RHCE	0.051648
388606	SDHDP7	0
55219	TMEM57	8.8904
26119	LDLRAP1	10.4687
57134	MAN1C1	4.2744
100507013	LOC100507013	0
57190	SEPN1	15.8903
56181	FAM54B	12.0044
646471	LOC646471	2.3375
79000	C1orf135	1.3523
164091	PAQR7	3.0578
3925	STMN1	20.9455
100270892	RPL39P7	0
100500808	MIR3917	0
5051	PAFAH2	15.0564
100652941	LOC100652941	0
2134	EXTL1	0.062085
7780	SLC30A2	0.067181
84676	TRIM63	0.094184
149420	PDIK1L	3.9187
79927	FAM110D	1.5262
51042	ZNF593	12.6922
10256	CNKSR1	8.0473
378807	CATSPER4	0.031347
100420494	LOC100420494	0
64793	CEP85	2.9976
359780	MRPS6P1	0
83442	SH3BGRL3	162.3253
91544	UBXN11	5.1453
1043	CD52	40.5104
55057	AIM1L	2.1563
100270889	RPL34P4	0
257101	ZNF683	0.56641
79727	LIN28A	0.10715
79947	DHDDS	11.0418
729301	RPL17P9	0
3151	HMGN2	166.3226
100128503	LOC100128503	0
6195	RPS6KA1	38.4565
100302190	MIR1976	0
8289	ARID1A	10.4458
55650	PIGV	3.6899
84243	ZDHHC18	14.6318
2810	SFN	32.9412
54707	GPN2	7.4961
63906	GPATCH3	4.5456
8431	NR0B2	1.4379
10726	NUDC	37.7364
126695	C1orf172	7.6841
100129926	RPL12P13	0
100270888	RPL32P6	0
646567	OSTCP2	0
388610	TRNP1	7.6353
115572	FAM46B	0.069983
6548	SLC9A1	9.0121
729955	RPL18AP5	0
646572	LOC646572	0
440577	LOC440577	6.3287
23038	WDTC1	11.9787
84065	TMEM222	14.4277
644961	LOC644961	7.7935
84958	SYTL1	5.6964
9064	MAP3K6	3.6907
8547	FCN3	4.9874
