Gene ID	Gene Symbol	CCFA_Risk_069
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.0079611
100287102.chr1.2	DDX11L1	0
653635	WASH7P	8.7453
100302278	MIR1302-2	0
645520	FAM138A	0.040591
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	13.0082
728481	RPL23AP21	0
100132287	LOC100132287	8.7661
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.021238
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.021238
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	7.7782
100288069	LOC100288069	9.2642
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.4815
643837	LOC643837	3.213
100506327	LOC100506327	0
284593	FAM41C	1.2391
388579	LOC388579	0
284600	LOC284600	0.10486
100130417	LOC100130417	1.4121
148398	SAMD11	4.7054
26155	NOC2L	11.1641
339451	KLHL17	4.8729
84069	PLEKHN1	1.1672
84808	C1orf170	0.28704
57801	HES4	7.167
100270829	RPL39P12	0
9636	ISG15	55.3839
375790	AGRN	12.0559
100288175	LOC100288175	0.64397
401934	RNF223	0.071096
54991	C1orf159	4.0501
254099	LOC254099	0.20411
406984	MIR200B	2.7206
406983	MIR200A	0.2659
554210	MIR429	6.6315
100506376	TTLL10-AS1	0.022585
254173	TTLL10	0.13532
8784	TNFRSF18	12.6333
7293	TNFRSF4	14.314
51150	SDF4	33.456
126792	B3GALT6	6.6856
388581	FAM132A	7.1862
118424	UBE2J2	17.3632
6339	SCNN1D	2.3469
116983	ACAP3	9.565
126789	PUSL1	4.1323
54973	CPSF3L	9.8381
80772	GLTPD1	12.9524
83756	TAS1R3	1.5842
1855	DVL1	11.4824
54587	MXRA8	19.2644
54998	AURKAIP1	46.9306
81669	CCNL2	35.544
148413	LOC148413	9.6977
55052	MRPL20	28.8938
441869	ANKRD65	4.7338
643965	TMEM88B	0
64856	VWA1	12.3177
219293	ATAD3C	1.8369
83858	ATAD3B	6.8647
55210	ATAD3A	5.5584
339453	TMEM240	0.49133
29101	SSU72	20.656
643988	C1orf233	1.642
142678	MIB2	7.3504
8510	MMP23B	1.8542
728661	SLC35E2B	15.0371
984	CDK11B	2.394
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.4633
728642	CDK11A	18.8195
9906	SLC35E2	12.9005
100129381	LOC100129381	0
65220	NADK	31.5488
2782	GNB1	119.1592
163688	CALML6	0.61295
339456	TMEM52	0.58201
339457	C1orf222	0.0046311
85452	KIAA1751	0.15224
2563	GABRD	0.16576
5590	PRKCZ	4.836
100506504	LOC100506504	0
199990	C1orf86	6.8457
6497	SKI	13.0623
79906	MORN1	0.76581
100129534	LOC100129534	1.1973
11079	RER1	42.8659
5192	PEX10	4.802
9651	PLCH2	2.7238
55229	PANK4	8.3725
388585	HES5	0.3054
115110	LOC115110	16.9708
100133445	LOC100133445	13.3366
8764	TNFRSF14	41.3873
100131742	LOC100131742	0
127281	FAM213B	16.6473
79258	MMEL1	0.50557
100287898	TTC34	0.089882
140625	ACTRT2	0
440556	FLJ42875	0.20083
63976	PRDM16	0.20109
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	10.7518
1953	MEGF6	2.6734
693135	MIR551A	0
127262	TPRG1L	27.1731
49856	WRAP73	4.6694
7161	TP73	0.42752
100506635	LOC100506635	0
57212	TP73-AS1	5.0281
148870	CCDC27	0
388588	LOC388588	0.4383
57470	LRRC47	17.0276
9731	CEP104	5.3898
1677	DFFB	3.8618
339448	C1orf174	11.2234
100133612	LOC100133612	0.71383
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.12024
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.7332
8514	KCNAB2	9.7483
26038	CHD5	0.0081191
6146	RPL22	190.371
388591	RNF207	6.098
23463	ICMT	19.3423
148645	LINC00337	0.37986
390992	HES3	0
387509	GPR153	7.4259
11332	ACOT7	25.8446
100130071	LOC100130071	0
54626	HES2	2.6333
83715	ESPN	5.8297
100422975	MIR4252	0
8718	TNFRSF25	13.9975
57449	PLEKHG5	2.3155
79707	NOL9	3.4395
80835	TAS1R1	0.085621
3104	ZBTB48	6.8277
9903	KLHL21	6.0995
148479	PHF13	4.3632
90326	THAP3	6.5044
55735	DNAJC11	13.6066
100505887	LOC100505887	0
23261	CAMTA1	2.3383
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	47.9749
8863	PER3	1.7587
10911	UTS2	3.1305
3604	TNFRSF9	3.7464
11315	PARK7	43.8961
54206	ERRFI1	13.4701
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.64216
473	RERE	11.5814
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	181.2377
100505975	ENO1-AS1	0.17903
100113373	HMGN2P17	0
765	CA6	0.043311
155184	SLC2A7	0.10366
6518	SLC2A5	11.7288
80045	GPR157	0.56945
727721	LOC727721	2.1691
407040	MIR34A	0
9563	H6PD	12.1479
80176	SPSB1	9.5886
100506022	LOC100506022	0
84275	SLC25A33	5.0232
642740	RPL9P11	0
199953	TMEM201	1.9022
5293	PIK3CD	21.421
644997	C1orf200	0.20916
100270883	RPL26P7	0
22883	CLSTN1	28.4529
645010	FLJ16126	0
56998	CTNNBIP1	6.9239
84328	LZIC	13.6044
64802	NMNAT1	7.2518
116362	RBP7	3.2091
10277	UBE4B	9.5935
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.0154
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	59.6994
100526739	APITD1-CORT	0
378708	APITD1	4.1566
1325	CORT	0.45361
1676	DFFA	6.4308
5195	PEX14	3.7706
54897	CASZ1	2.9374
148345	C1orf127	0.43199
390996	LOC390996	0
23435	TARDBP	35.5476
10747	MASP2	0.97851
6723	SRM	26.8987
5394	EXOSC10	17.9458
100652764	LOC100652764	0
2475	MTOR	6.7144
10218	ANGPTL7	0.035643
100270891	RPL39P6	0
29914	UBIAD1	5.156
100421341	LOC100421341	0
57540	PTCHD2	0.040741
26232	FBXO2	2.0569
93611	FBXO44	6.8984
26270	FBXO6	22.2179
10459	MAD2L2	9.9976
374946	C1orf187	0
57085	AGTRAP	15.4343
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	7.5135
1185	CLCN6	5.0687
100379251	NPPA-AS1	1.051
4878	NPPA	1.8918
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	31.3474
5351	PLOD1	24.7297
9927	MFN2	23.7567
60672	MIIP	11.9349
943	TNFRSF8	1.9217
7133	TNFRSF1B	69.6019
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	3.809
677885	SNORA59A	0.5248
9249	DHRS3	15.6564
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0.044689
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	5.2617
65122	PRAMEF2	0
