Gene ID	Gene Symbol	CCFA_Risk_292
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	10.3328
100302278	MIR1302-2	0
645520	FAM138A	0.023079
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	5.8407
728481	RPL23AP21	0
100132287	LOC100132287	4.4333
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	4.2892
100288069	LOC100288069	3.8757
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.6982
643837	LOC643837	3.3627
100506327	LOC100506327	0
284593	FAM41C	1.8989
388579	LOC388579	0
284600	LOC284600	0.068561
100130417	LOC100130417	0.99689
148398	SAMD11	3.572
26155	NOC2L	8.8767
339451	KLHL17	3.5882
84069	PLEKHN1	0.32242
84808	C1orf170	0.068247
57801	HES4	3.9179
100270829	RPL39P12	0
9636	ISG15	45.423
375790	AGRN	13.3936
100288175	LOC100288175	0.28118
401934	RNF223	0.18595
54991	C1orf159	3.2676
254099	LOC254099	0.38683
406984	MIR200B	0.54903
406983	MIR200A	5.5172
554210	MIR429	13.9507
100506376	TTLL10-AS1	0.088604
254173	TTLL10	0.066275
8784	TNFRSF18	3.5549
7293	TNFRSF4	2.4176
51150	SDF4	47.0784
126792	B3GALT6	4.222
388581	FAM132A	27.2542
118424	UBE2J2	15.8513
6339	SCNN1D	2.2379
116983	ACAP3	10.0059
126789	PUSL1	3.5414
54973	CPSF3L	15.5442
80772	GLTPD1	20.4343
83756	TAS1R3	0.693
1855	DVL1	12.2512
54587	MXRA8	10.1984
54998	AURKAIP1	41.1294
81669	CCNL2	41.4287
148413	LOC148413	8.4599
55052	MRPL20	25.6028
441869	ANKRD65	1.3791
643965	TMEM88B	0
64856	VWA1	6.6499
219293	ATAD3C	1.3942
83858	ATAD3B	6.052
55210	ATAD3A	4.3173
339453	TMEM240	0.16623
29101	SSU72	20.3659
643988	C1orf233	1.1985
142678	MIB2	7.3049
8510	MMP23B	1.5732
728661	SLC35E2B	19.6301
984	CDK11B	2.2922
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	1.6894
728642	CDK11A	23.2985
9906	SLC35E2	12.355
100129381	LOC100129381	0
65220	NADK	23.6433
2782	GNB1	144.637
163688	CALML6	0.28424
339456	TMEM52	0.94546
339457	C1orf222	0
85452	KIAA1751	0.28916
2563	GABRD	0.16257
5590	PRKCZ	11.5593
100506504	LOC100506504	0
199990	C1orf86	6.028
6497	SKI	9.7056
79906	MORN1	0.75298
100129534	LOC100129534	1.3179
11079	RER1	60.621
5192	PEX10	4.1856
9651	PLCH2	2.5121
55229	PANK4	7.2761
388585	HES5	0.15975
115110	LOC115110	22.0528
100133445	LOC100133445	12.9124
8764	TNFRSF14	47.1264
100131742	LOC100131742	0
127281	FAM213B	25.4496
79258	MMEL1	4.0316
100287898	TTC34	0.11754
140625	ACTRT2	0
440556	FLJ42875	0.25676
63976	PRDM16	0.25102
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	24.7031
1953	MEGF6	1.9444
693135	MIR551A	0
127262	TPRG1L	54.0974
49856	WRAP73	4.9263
7161	TP73	0.14435
100506635	LOC100506635	0
57212	TP73-AS1	3.1737
148870	CCDC27	0
388588	LOC388588	0.57317
57470	LRRC47	16.3338
9731	CEP104	5.8387
1677	DFFB	3.9222
339448	C1orf174	10.6277
100133612	LOC100133612	1.605
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.031449
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.1548
8514	KCNAB2	2.8181
26038	CHD5	0.021235
6146	RPL22	144.8312
388591	RNF207	4.3258
23463	ICMT	25.7688
148645	LINC00337	0.16558
390992	HES3	0
387509	GPR153	11.4508
11332	ACOT7	32.2211
100130071	LOC100130071	0
54626	HES2	2.2048
83715	ESPN	25.9844
100422975	MIR4252	0
8718	TNFRSF25	17.7541
57449	PLEKHG5	5.5464
79707	NOL9	3.7072
80835	TAS1R1	0
3104	ZBTB48	9.5887
9903	KLHL21	4.0713
148479	PHF13	3.9509
90326	THAP3	5.3917
55735	DNAJC11	14.3674
100505887	LOC100505887	0
23261	CAMTA1	2.4103
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	53.4326
8863	PER3	2.6283
10911	UTS2	0.098339
3604	TNFRSF9	1.0149
11315	PARK7	29.9167
54206	ERRFI1	11.387
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.46419
473	RERE	13.0521
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	130.7425
100505975	ENO1-AS1	0.46779
100113373	HMGN2P17	0
765	CA6	0.036211
155184	SLC2A7	0.33891
6518	SLC2A5	33.3037
80045	GPR157	0.28059
727721	LOC727721	0.13255
407040	MIR34A	0
9563	H6PD	11.46
80176	SPSB1	18.3951
100506022	LOC100506022	0
84275	SLC25A33	4.9266
642740	RPL9P11	0
199953	TMEM201	1.0776
5293	PIK3CD	5.8128
644997	C1orf200	0
100270883	RPL26P7	0
22883	CLSTN1	34.4813
645010	FLJ16126	0
56998	CTNNBIP1	6.6526
84328	LZIC	15.1508
64802	NMNAT1	9.613
116362	RBP7	1.3189
10277	UBE4B	7.9488
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	5.38
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	39.303
100526739	APITD1-CORT	0
378708	APITD1	4.232
1325	CORT	0.67793
1676	DFFA	6.7599
5195	PEX14	5.3396
54897	CASZ1	8.9333
148345	C1orf127	0.11209
390996	LOC390996	0
23435	TARDBP	32.6032
10747	MASP2	0.95702
6723	SRM	11.0888
5394	EXOSC10	15.5918
100652764	LOC100652764	0
2475	MTOR	7.2385
10218	ANGPTL7	0.65256
100270891	RPL39P6	0
29914	UBIAD1	4.166
100421341	LOC100421341	0
57540	PTCHD2	0.035518
26232	FBXO2	0.91386
93611	FBXO44	3.7934
26270	FBXO6	14.1681
10459	MAD2L2	3.7476
374946	C1orf187	0.058836
57085	AGTRAP	8.8278
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.11644
4524	MTHFR	8.7337
1185	CLCN6	4.9692
100379251	NPPA-AS1	2.9094
4878	NPPA	1.2818
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	58.5352
5351	PLOD1	20.8356
9927	MFN2	37.4129
60672	MIIP	8.7345
943	TNFRSF8	0.19545
7133	TNFRSF1B	20.6838
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	4.3343
677885	SNORA59A	1.5647
9249	DHRS3	26.5954
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	2.5319
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.81215
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	2.6114
7799	PRDM2	4.3087
23254	KAZN	0.98407
494541	TBCAP2	0
200197	C1orf126	1.5048
