Gene ID	Gene Symbol	CCFA_Risk_074
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	10.9846
100302278	MIR1302-2	0
645520	FAM138A	0.017874
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.481
728481	RPL23AP21	0
100132287	LOC100132287	5.3917
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	5.3633
100288069	LOC100288069	2.625
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.5643
643837	LOC643837	3.4805
100506327	LOC100506327	0
284593	FAM41C	1.3626
388579	LOC388579	0
284600	LOC284600	0.13275
100130417	LOC100130417	2.1566
148398	SAMD11	5.5851
26155	NOC2L	10.6762
339451	KLHL17	5.6464
84069	PLEKHN1	1.6753
84808	C1orf170	0.42286
57801	HES4	6.8239
100270829	RPL39P12	0
9636	ISG15	63.5664
375790	AGRN	13.9361
100288175	LOC100288175	1.0159
401934	RNF223	0.21602
54991	C1orf159	4.6273
254099	LOC254099	0.5992
406984	MIR200B	2.5343
406983	MIR200A	3.4471
554210	MIR429	13.102
100506376	TTLL10-AS1	0.022874
254173	TTLL10	0.076994
8784	TNFRSF18	11.8837
7293	TNFRSF4	12.4921
51150	SDF4	36.5111
126792	B3GALT6	6.5398
388581	FAM132A	10.1877
118424	UBE2J2	17.4008
6339	SCNN1D	3.5858
116983	ACAP3	11.2898
126789	PUSL1	4.2692
54973	CPSF3L	13.3725
80772	GLTPD1	14.2943
83756	TAS1R3	3.2184
1855	DVL1	13.6298
54587	MXRA8	19.5914
54998	AURKAIP1	48.6578
81669	CCNL2	40.5121
148413	LOC148413	10.8816
55052	MRPL20	28.9688
441869	ANKRD65	3.514
643965	TMEM88B	0
64856	VWA1	19.2463
219293	ATAD3C	1.5277
83858	ATAD3B	8.3374
55210	ATAD3A	5.6873
339453	TMEM240	0.36165
29101	SSU72	19.516
643988	C1orf233	1.8951
142678	MIB2	8.8188
8510	MMP23B	4.1851
728661	SLC35E2B	16.3962
984	CDK11B	1.7632
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	3.8397
728642	CDK11A	21.9658
9906	SLC35E2	14.603
100129381	LOC100129381	0
65220	NADK	27.2499
2782	GNB1	92.1841
163688	CALML6	0.27004
339456	TMEM52	0.8482
339457	C1orf222	0.05863
85452	KIAA1751	0.1497
2563	GABRD	0.20985
5590	PRKCZ	4.7164
100506504	LOC100506504	0
199990	C1orf86	8.7016
6497	SKI	9.8718
79906	MORN1	0.72673
100129534	LOC100129534	1.0746
11079	RER1	51.5644
5192	PEX10	5.4435
9651	PLCH2	2.1056
55229	PANK4	8.9453
388585	HES5	0.061863
115110	LOC115110	24.8399
100133445	LOC100133445	13.7355
8764	TNFRSF14	46.4879
100131742	LOC100131742	0
127281	FAM213B	18.1033
79258	MMEL1	0.44341
100287898	TTC34	0
140625	ACTRT2	0
440556	FLJ42875	0.21079
63976	PRDM16	0.27773
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	14.2727
1953	MEGF6	3.1473
693135	MIR551A	0
127262	TPRG1L	27.0506
49856	WRAP73	5.0596
7161	TP73	0.46944
100506635	LOC100506635	0
57212	TP73-AS1	4.9857
148870	CCDC27	0
388588	LOC388588	1.3317
57470	LRRC47	16.9266
9731	CEP104	4.4036
1677	DFFB	3.2728
339448	C1orf174	10.293
100133612	LOC100133612	0.78573
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.12179
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.6317
8514	KCNAB2	6.9981
26038	CHD5	0.065785
6146	RPL22	203.8336
388591	RNF207	5.2974
23463	ICMT	16.8242
148645	LINC00337	0.19236
390992	HES3	0
387509	GPR153	7.9451
11332	ACOT7	18.0382
100130071	LOC100130071	0
54626	HES2	3.3596
83715	ESPN	8.4238
100422975	MIR4252	0
8718	TNFRSF25	20.527
57449	PLEKHG5	4.6029
79707	NOL9	3.1171
80835	TAS1R1	0.086718
3104	ZBTB48	8.5387
9903	KLHL21	5.2439
148479	PHF13	4.0335
90326	THAP3	6.6569
55735	DNAJC11	12.678
100505887	LOC100505887	0
23261	CAMTA1	2.2845
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	48.589
8863	PER3	2.1312
10911	UTS2	0.12584
3604	TNFRSF9	2.5886
11315	PARK7	43.4036
54206	ERRFI1	14.2319
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.2948
473	RERE	9.0093
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	144.4968
100505975	ENO1-AS1	0
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0.052497
6518	SLC2A5	9.7803
80045	GPR157	0.19119
727721	LOC727721	2.7513
407040	MIR34A	0
9563	H6PD	10.03
80176	SPSB1	5.8423
100506022	LOC100506022	0
84275	SLC25A33	5.5299
642740	RPL9P11	0
199953	TMEM201	1.4002
5293	PIK3CD	12.6375
644997	C1orf200	0.088637
100270883	RPL26P7	0
22883	CLSTN1	25.8778
645010	FLJ16126	0
56998	CTNNBIP1	7.3358
84328	LZIC	12.9098
64802	NMNAT1	7.2704
116362	RBP7	2.9751
10277	UBE4B	6.9164
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	2.7435
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	44.8821
100526739	APITD1-CORT	0
378708	APITD1	5.7293
1325	CORT	0.34391
1676	DFFA	5.508
5195	PEX14	3.4234
54897	CASZ1	3.2368
148345	C1orf127	0.33567
390996	LOC390996	0
23435	TARDBP	30.8582
10747	MASP2	0.70755
6723	SRM	26.996
5394	EXOSC10	14.6762
100652764	LOC100652764	0
2475	MTOR	5.6324
10218	ANGPTL7	0.1805
100270891	RPL39P6	0
29914	UBIAD1	4.4403
100421341	LOC100421341	0
57540	PTCHD2	0.055017
26232	FBXO2	2.3625
93611	FBXO44	7.042
26270	FBXO6	32.3714
10459	MAD2L2	10.4576
374946	C1orf187	0.091136
57085	AGTRAP	18.4497
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.043564
4524	MTHFR	7.8538
1185	CLCN6	4.0063
100379251	NPPA-AS1	0.90618
4878	NPPA	0.63649
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	32.2796
5351	PLOD1	24.0335
9927	MFN2	19.9665
60672	MIIP	11.7084
943	TNFRSF8	0.86502
7133	TNFRSF1B	33.787
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	2.9224
677885	SNORA59A	1.0684
9249	DHRS3	15.2269
343066	AADACL4	0.051297
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	4.0313
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.1998
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	11.6324
7799	PRDM2	4.0762
23254	KAZN	1.1333
494541	TBCAP2	0
200197	C1orf126	0.69334
