Gene ID	Gene Symbol	CCFA_Risk_153
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.19886
100287102.chr1.2	DDX11L1	0
653635	WASH7P	9.7737
100302278	MIR1302-2	0
645520	FAM138A	0.025222
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	1.7194
728481	RPL23AP21	0
100132287	LOC100132287	2.4535
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	1.916
100288069	LOC100288069	0.094441
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	0.59802
643837	LOC643837	1.4331
100506327	LOC100506327	0
284593	FAM41C	0.14484
388579	LOC388579	0
284600	LOC284600	0.043708
100130417	LOC100130417	1.8718
148398	SAMD11	2.3852
26155	NOC2L	10.663
339451	KLHL17	3.5624
84069	PLEKHN1	0.36425
84808	C1orf170	0.21754
57801	HES4	6.3192
100270829	RPL39P12	0
9636	ISG15	57.7897
375790	AGRN	14.6717
100288175	LOC100288175	1.0755
401934	RNF223	0.23709
54991	C1orf159	4.7975
254099	LOC254099	0
406984	MIR200B	1.4001
406983	MIR200A	4.4625
554210	MIR429	10.6831
100506376	TTLL10-AS1	0
254173	TTLL10	0.12675
8784	TNFRSF18	7.5739
7293	TNFRSF4	5.9278
51150	SDF4	48.4223
126792	B3GALT6	6.5264
388581	FAM132A	24.769
118424	UBE2J2	17.2268
6339	SCNN1D	3.1068
116983	ACAP3	9.7726
126789	PUSL1	4.122
54973	CPSF3L	13.8934
80772	GLTPD1	22.0476
83756	TAS1R3	0.83161
1855	DVL1	13.3303
54587	MXRA8	16.2653
54998	AURKAIP1	64.1696
81669	CCNL2	31.7099
148413	LOC148413	9.4143
55052	MRPL20	37.2362
441869	ANKRD65	1.1347
643965	TMEM88B	0
64856	VWA1	13.075
219293	ATAD3C	0.97263
83858	ATAD3B	5.7854
55210	ATAD3A	4.8391
339453	TMEM240	0.59537
29101	SSU72	26.8414
643988	C1orf233	3.5655
142678	MIB2	9.9448
8510	MMP23B	2.809
728661	SLC35E2B	13.2312
984	CDK11B	8.2773
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.2385
728642	CDK11A	19.3554
9906	SLC35E2	8.0399
100129381	LOC100129381	0
65220	NADK	22.0953
2782	GNB1	135.9986
163688	CALML6	0.48321
339456	TMEM52	1.5069
339457	C1orf222	0
85452	KIAA1751	0.068217
2563	GABRD	0.069093
5590	PRKCZ	9.0686
100506504	LOC100506504	0
199990	C1orf86	10.2049
6497	SKI	7.3177
79906	MORN1	0.60348
100129534	LOC100129534	0.29583
11079	RER1	63.1299
5192	PEX10	6.8784
9651	PLCH2	1.8815
55229	PANK4	7.3574
388585	HES5	0.10184
115110	LOC115110	16.054
100133445	LOC100133445	9.3648
8764	TNFRSF14	52.6193
100131742	LOC100131742	0
127281	FAM213B	25.5453
79258	MMEL1	2.588
100287898	TTC34	0.14986
140625	ACTRT2	0
440556	FLJ42875	0.60797
63976	PRDM16	0.32005
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	22.4773
1953	MEGF6	1.9748
693135	MIR551A	0
127262	TPRG1L	47.6752
49856	WRAP73	4.8229
7161	TP73	0.18034
100506635	LOC100506635	0
57212	TP73-AS1	3.1258
148870	CCDC27	0
388588	LOC388588	0.7308
57470	LRRC47	19.4743
9731	CEP104	2.6347
1677	DFFB	2.6588
339448	C1orf174	7.1024
100133612	LOC100133612	0.39297
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.080196
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	0.99029
8514	KCNAB2	5.061
26038	CHD5	0.013537
6146	RPL22	137.3054
388591	RNF207	2.1799
23463	ICMT	19.1403
148645	LINC00337	0.49468
390992	HES3	0
387509	GPR153	9.7469
11332	ACOT7	24.728
100130071	LOC100130071	0
54626	HES2	1.1823
83715	ESPN	29.9765
100422975	MIR4252	0
8718	TNFRSF25	20.4465
57449	PLEKHG5	3.7901
79707	NOL9	1.9622
80835	TAS1R1	0.14276
3104	ZBTB48	10.4569
9903	KLHL21	3.7838
