Gene ID	Gene Symbol	CCFA_Risk_166
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	16.0487
100302278	MIR1302-2	0
645520	FAM138A	0.034609
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	5.8355
728481	RPL23AP21	0
100132287	LOC100132287	5.8993
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	5.4348
100288069	LOC100288069	2.7597
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.1902
643837	LOC643837	3.5637
100506327	LOC100506327	0
284593	FAM41C	0.92754
388579	LOC388579	0
284600	LOC284600	0.13036
100130417	LOC100130417	1.7378
148398	SAMD11	5.8891
26155	NOC2L	11.2996
339451	KLHL17	5.011
84069	PLEKHN1	0.55083
84808	C1orf170	0.38379
57801	HES4	10.8963
100270829	RPL39P12	0
9636	ISG15	60.7132
375790	AGRN	14.7864
100288175	LOC100288175	0.63452
401934	RNF223	0
54991	C1orf159	4.7305
254099	LOC254099	0.50759
406984	MIR200B	9.0403
406983	MIR200A	8.882
554210	MIR429	13.8718
100506376	TTLL10-AS1	0.078394
254173	TTLL10	0.1297
8784	TNFRSF18	13.0208
7293	TNFRSF4	14.0121
51150	SDF4	52.4548
126792	B3GALT6	7.4508
388581	FAM132A	22.8442
118424	UBE2J2	19.2618
6339	SCNN1D	3.6652
116983	ACAP3	13.6186
126789	PUSL1	4.5961
54973	CPSF3L	17.3872
80772	GLTPD1	22.0385
83756	TAS1R3	1.4947
1855	DVL1	16.7054
54587	MXRA8	20.8472
54998	AURKAIP1	66.2474
81669	CCNL2	42.1245
148413	LOC148413	10.3287
55052	MRPL20	26.7905
441869	ANKRD65	4.0971
643965	TMEM88B	0.15898
64856	VWA1	13.1688
219293	ATAD3C	1.748
83858	ATAD3B	7.8752
55210	ATAD3A	6.0622
339453	TMEM240	0.54619
29101	SSU72	23.0576
643988	C1orf233	1.8347
142678	MIB2	13.1237
8510	MMP23B	3.1892
728661	SLC35E2B	16.6543
984	CDK11B	3.8582
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.7734
728642	CDK11A	24.3267
9906	SLC35E2	11.6139
100129381	LOC100129381	0
65220	NADK	29.7358
2782	GNB1	112.113
163688	CALML6	0.49729
339456	TMEM52	0.88615
339457	C1orf222	0
85452	KIAA1751	0.15138
2563	GABRD	0.20316
5590	PRKCZ	10.3277
100506504	LOC100506504	0
199990	C1orf86	11.7713
6497	SKI	10.4833
79906	MORN1	0.90812
100129534	LOC100129534	0.86985
11079	RER1	55.406
5192	PEX10	6.2803
9651	PLCH2	3.3299
55229	PANK4	10.0143
388585	HES5	0.43121
115110	LOC115110	24.9995
100133445	LOC100133445	14.3466
8764	TNFRSF14	72.1992
100131742	LOC100131742	0
127281	FAM213B	26.7207
79258	MMEL1	4.9402
100287898	TTC34	0.088132
140625	ACTRT2	0
440556	FLJ42875	0.38504
63976	PRDM16	0.25095
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	23.1072
1953	MEGF6	3.3839
693135	MIR551A	0
127262	TPRG1L	42.5317
49856	WRAP73	6.4999
7161	TP73	0.20167
100506635	LOC100506635	0
57212	TP73-AS1	5.1255
148870	CCDC27	0
388588	LOC388588	1.2893
57470	LRRC47	20.8216
9731	CEP104	4.5691
1677	DFFB	4.2278
339448	C1orf174	11.7132
100133612	LOC100133612	1.3269
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.17686
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.5148
8514	KCNAB2	8.3214
26038	CHD5	0.071649
6146	RPL22	180.0619
388591	RNF207	6.6375
23463	ICMT	18.0765
148645	LINC00337	0.24831
390992	HES3	0
387509	GPR153	12.1541
11332	ACOT7	31.2289
100130071	LOC100130071	0
54626	HES2	2.795
83715	ESPN	23.732
100422975	MIR4252	0
8718	TNFRSF25	26.7073
57449	PLEKHG5	5.1549
79707	NOL9	3.7928
80835	TAS1R1	0.055969
3104	ZBTB48	11.2632
9903	KLHL21	6.1757
148479	PHF13	4.7101
90326	THAP3	7.0859
55735	DNAJC11	13.2648
100505887	LOC100505887	0
23261	CAMTA1	2.7042
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	46.4365
8863	PER3	3.2267
10911	UTS2	0.32601
3604	TNFRSF9	1.4733
11315	PARK7	41.5054
54206	ERRFI1	6.4889
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.66447
473	RERE	14.6549
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	162.4956
100505975	ENO1-AS1	0.16855
100113373	HMGN2P17	0
765	CA6	0.047341
155184	SLC2A7	0.050823
6518	SLC2A5	21.715
80045	GPR157	0.40103
727721	LOC727721	1.4322
407040	MIR34A	0
9563	H6PD	12.5698
80176	SPSB1	10.4438
100506022	LOC100506022	0
84275	SLC25A33	6.4437
642740	RPL9P11	0
199953	TMEM201	1.4058
5293	PIK3CD	12.5775
644997	C1orf200	0.042906
100270883	RPL26P7	0
22883	CLSTN1	34.6154
645010	FLJ16126	0
56998	CTNNBIP1	7.0409
84328	LZIC	11.4979
64802	NMNAT1	7.187
116362	RBP7	0.62933
10277	UBE4B	7.5128
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	3.5611
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	48.8476
100526739	APITD1-CORT	0
378708	APITD1	4.2686
1325	CORT	0.68114
1676	DFFA	5.3029
5195	PEX14	5.9408
54897	CASZ1	6.6067
148345	C1orf127	0.40061
390996	LOC390996	0
23435	TARDBP	31.0133
10747	MASP2	0.88394
6723	SRM	25.8682
5394	EXOSC10	14.4286
100652764	LOC100652764	0
2475	MTOR	5.1098
10218	ANGPTL7	0.3495
100270891	RPL39P6	0
29914	UBIAD1	3.9702
100421341	LOC100421341	0
57540	PTCHD2	0.14647
26232	FBXO2	2.5323
93611	FBXO44	7.812
26270	FBXO6	25.183
10459	MAD2L2	7.374
374946	C1orf187	0.044116
57085	AGTRAP	17.1173
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	9.9096
1185	CLCN6	4.9505
100379251	NPPA-AS1	1.3707
4878	NPPA	1.7564
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	65.372
5351	PLOD1	23.8309
9927	MFN2	30.6255
60672	MIIP	17.1166
943	TNFRSF8	0.90025
7133	TNFRSF1B	43.143
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	2.9028
677885	SNORA59A	1.6004
9249	DHRS3	32.7707
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	3.655
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.94754
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0.081989
10630	PDPN	4.0959
7799	PRDM2	3.8814
23254	KAZN	1.065
494541	TBCAP2	0
200197	C1orf126	1.2709
