Gene ID	Gene Symbol	CCFA_Risk_276
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	15.3382
100302278	MIR1302-2	0
645520	FAM138A	0.16703
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	27.9958
728481	RPL23AP21	0
100132287	LOC100132287	13.5332
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	11.5703
100288069	LOC100288069	17.2496
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	3.1441
643837	LOC643837	5.2877
100506327	LOC100506327	0
284593	FAM41C	2.0641
388579	LOC388579	0
284600	LOC284600	0.34287
100130417	LOC100130417	2.9502
148398	SAMD11	4.3876
26155	NOC2L	12.9616
339451	KLHL17	5.3955
84069	PLEKHN1	1.367
84808	C1orf170	0.36263
57801	HES4	5.7886
100270829	RPL39P12	0
9636	ISG15	33.0943
375790	AGRN	17.5277
100288175	LOC100288175	1.1398
401934	RNF223	0.11624
54991	C1orf159	3.6617
254099	LOC254099	0.4401
406984	MIR200B	1.1395
406983	MIR200A	3.3764
554210	MIR429	6.9452
100506376	TTLL10-AS1	0.15339
254173	TTLL10	0.11294
8784	TNFRSF18	13.0259
7293	TNFRSF4	14.691
51150	SDF4	32.9037
126792	B3GALT6	6.5396
388581	FAM132A	5.3381
118424	UBE2J2	15.5988
6339	SCNN1D	3.0005
116983	ACAP3	13.0783
126789	PUSL1	3.7484
54973	CPSF3L	14.8952
80772	GLTPD1	11.4505
83756	TAS1R3	2.1706
1855	DVL1	12.2776
54587	MXRA8	24.985
54998	AURKAIP1	35.0809
81669	CCNL2	49.7877
148413	LOC148413	11.2517
55052	MRPL20	23.7504
441869	ANKRD65	6.4531
643965	TMEM88B	0.26508
64856	VWA1	17.0547
219293	ATAD3C	2.5315
83858	ATAD3B	8.8084
55210	ATAD3A	5.6133
339453	TMEM240	0.81731
29101	SSU72	17.6061
643988	C1orf233	1.2174
142678	MIB2	9.0001
8510	MMP23B	2.3972
728661	SLC35E2B	17.1414
984	CDK11B	0.44589
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.2094
728642	CDK11A	19.3321
9906	SLC35E2	15.6563
100129381	LOC100129381	0
65220	NADK	31.1789
2782	GNB1	108.5996
163688	CALML6	0.51646
339456	TMEM52	0.29551
339457	C1orf222	0.023661
85452	KIAA1751	0.44861
2563	GABRD	0.39363
5590	PRKCZ	3.6901
100506504	LOC100506504	0
199990	C1orf86	8.5322
6497	SKI	15.7828
79906	MORN1	0.74623
100129534	LOC100129534	1.2473
11079	RER1	39.9703
5192	PEX10	4.3009
9651	PLCH2	3.1519
55229	PANK4	9.4774
388585	HES5	0.099861
115110	LOC115110	20.857
100133445	LOC100133445	16.9506
8764	TNFRSF14	48.4538
100131742	LOC100131742	0
127281	FAM213B	17.9749
79258	MMEL1	0.52432
100287898	TTC34	0.036738
140625	ACTRT2	0
440556	FLJ42875	0.39438
63976	PRDM16	0.29141
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	9.8648
1953	MEGF6	5.5012
693135	MIR551A	0
127262	TPRG1L	21.3238
49856	WRAP73	5.6471
7161	TP73	0.45886
100506635	LOC100506635	0
57212	TP73-AS1	6.7533
148870	CCDC27	0
388588	LOC388588	0.71659
57470	LRRC47	18.5071
9731	CEP104	7.2024
1677	DFFB	5.0007
339448	C1orf174	11.1657
100133612	LOC100133612	1.3848
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.27523
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.9012
8514	KCNAB2	11.8895
26038	CHD5	0
6146	RPL22	169.0332
388591	RNF207	6.7356
23463	ICMT	20.2931
148645	LINC00337	0.15526
390992	HES3	0
387509	GPR153	8.3712
11332	ACOT7	15.4024
100130071	LOC100130071	0
54626	HES2	3.5017
83715	ESPN	2.8966
100422975	MIR4252	0
8718	TNFRSF25	19.7356
57449	PLEKHG5	4.047
79707	NOL9	5.9303
80835	TAS1R1	0
3104	ZBTB48	7.7036
9903	KLHL21	6.9517
148479	PHF13	4.5487
90326	THAP3	5.0696
55735	DNAJC11	13.4472
100505887	LOC100505887	0
23261	CAMTA1	1.8406
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	43.0489
8863	PER3	2.7489
10911	UTS2	0.22546
3604	TNFRSF9	4.2009
11315	PARK7	35.9853
54206	ERRFI1	17.2399
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.64946
473	RERE	15.018
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	167.7325
100505975	ENO1-AS1	0.454
100113373	HMGN2P17	0
765	CA6	0.20547
155184	SLC2A7	0.10084
6518	SLC2A5	7.3862
80045	GPR157	0.93127
727721	LOC727721	3.6652
407040	MIR34A	0
9563	H6PD	17.4053
80176	SPSB1	8.8497
100506022	LOC100506022	0
84275	SLC25A33	5.6095
642740	RPL9P11	0
199953	TMEM201	2.1293
5293	PIK3CD	22.5926
644997	C1orf200	0.17885
100270883	RPL26P7	0
22883	CLSTN1	30.6793
645010	FLJ16126	0
56998	CTNNBIP1	7.047
84328	LZIC	11.9415
64802	NMNAT1	8.2668
116362	RBP7	1.4991
10277	UBE4B	9.7168
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.2105
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	47.3678
100526739	APITD1-CORT	0
378708	APITD1	2.8867
1325	CORT	0.52549
1676	DFFA	9.8504
5195	PEX14	3.5153
54897	CASZ1	3.4631
148345	C1orf127	0.34146
390996	LOC390996	0
23435	TARDBP	38.0789
10747	MASP2	1.6752
6723	SRM	25.8185
5394	EXOSC10	18.627
100652764	LOC100652764	0
2475	MTOR	9.3324
10218	ANGPTL7	0.17774
100270891	RPL39P6	0
29914	UBIAD1	6.0542
100421341	LOC100421341	0
57540	PTCHD2	0.07771
26232	FBXO2	1.0424
93611	FBXO44	8.408
26270	FBXO6	22.4324
10459	MAD2L2	9.6799
374946	C1orf187	0.073558
57085	AGTRAP	17.9927
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	9.8481
1185	CLCN6	6.0196
100379251	NPPA-AS1	1.393
4878	NPPA	1.1458
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	27.8482
5351	PLOD1	23.4804
9927	MFN2	23.2646
60672	MIIP	14.3135
943	TNFRSF8	1.5883
7133	TNFRSF1B	95.4917
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	5.0518
677885	SNORA59A	0.91808
9249	DHRS3	11.6035
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	1.9281
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.78973
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0.034177
10630	PDPN	20.1709
7799	PRDM2	6.9122
23254	KAZN	1.5084
494541	TBCAP2	0
200197	C1orf126	0.47253
