Gene ID	Gene Symbol	CCFA_Risk_059
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	9.7623
100302278	MIR1302-2	0
645520	FAM138A	0.028298
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.5277
728481	RPL23AP21	0
100132287	LOC100132287	5.5869
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.063851
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.063851
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	5.4244
100288069	LOC100288069	4.4781
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.6522
643837	LOC643837	2.8895
100506327	LOC100506327	0
284593	FAM41C	0.61638
388579	LOC388579	0
284600	LOC284600	0.26271
100130417	LOC100130417	1.8922
148398	SAMD11	4.9678
26155	NOC2L	10.8567
339451	KLHL17	2.8339
84069	PLEKHN1	0.31776
84808	C1orf170	0.23535
57801	HES4	7.8789
100270829	RPL39P12	0
9636	ISG15	47.6529
375790	AGRN	12.3522
100288175	LOC100288175	0.094809
401934	RNF223	0.071249
54991	C1orf159	3.9591
254099	LOC254099	0.47036
406984	MIR200B	3.5511
406983	MIR200A	6.2532
554210	MIR429	11.2111
100506376	TTLL10-AS1	0
254173	TTLL10	0.12697
8784	TNFRSF18	7.7926
7293	TNFRSF4	6.1095
51150	SDF4	48.3475
126792	B3GALT6	5.5833
388581	FAM132A	18.1528
118424	UBE2J2	16.2917
6339	SCNN1D	2.6239
116983	ACAP3	11.436
126789	PUSL1	4.2795
54973	CPSF3L	15.4037
80772	GLTPD1	18.7004
83756	TAS1R3	1.3121
1855	DVL1	13.8702
54587	MXRA8	15.4578
54998	AURKAIP1	50.7051
81669	CCNL2	40.2634
148413	LOC148413	9.7727
55052	MRPL20	23.3482
441869	ANKRD65	1.7155
643965	TMEM88B	0.27622
64856	VWA1	10.3953
219293	ATAD3C	1.256
83858	ATAD3B	7.5823
55210	ATAD3A	5.7924
339453	TMEM240	0.27625
29101	SSU72	21.422
643988	C1orf233	1.8369
142678	MIB2	9.4277
8510	MMP23B	3.1358
728661	SLC35E2B	24.1631
984	CDK11B	3.8076
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	3.0039
728642	CDK11A	30.7165
9906	SLC35E2	18.672
100129381	LOC100129381	0
65220	NADK	24.5551
2782	GNB1	142.2258
163688	CALML6	0.36304
339456	TMEM52	1.268
339457	C1orf222	0
85452	KIAA1751	0.2578
2563	GABRD	0.041528
5590	PRKCZ	9.0989
100506504	LOC100506504	0
199990	C1orf86	6.1594
6497	SKI	11.5927
79906	MORN1	0.71153
100129534	LOC100129534	0.77168
11079	RER1	55.5504
5192	PEX10	5.2991
9651	PLCH2	2.5894
55229	PANK4	8.6949
388585	HES5	0.061211
115110	LOC115110	25.698
100133445	LOC100133445	18.4751
8764	TNFRSF14	51.6843
100131742	LOC100131742	0
127281	FAM213B	25.8366
79258	MMEL1	2.4678
100287898	TTC34	0.13511
140625	ACTRT2	0
440556	FLJ42875	0.41264
63976	PRDM16	0.31127
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	21.9191
1953	MEGF6	2.5242
693135	MIR551A	0
127262	TPRG1L	42.8813
49856	WRAP73	5.8475
7161	TP73	0.12062
100506635	LOC100506635	0
57212	TP73-AS1	3.9725
148870	CCDC27	0
388588	LOC388588	1.757
57470	LRRC47	18.0427
9731	CEP104	5.2689
1677	DFFB	3.8422
339448	C1orf174	9.1627
100133612	LOC100133612	1.0523
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.1205
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.4225
8514	KCNAB2	4.1819
26038	CHD5	0.029943
6146	RPL22	151.4449
388591	RNF207	4.7626
23463	ICMT	22.3048
148645	LINC00337	0.38067
390992	HES3	0
387509	GPR153	12.8807
11332	ACOT7	30.598
100130071	LOC100130071	0
54626	HES2	2.4305
83715	ESPN	21.5062
100422975	MIR4252	0
8718	TNFRSF25	22.3999
57449	PLEKHG5	6.3886
79707	NOL9	3.3375
80835	TAS1R1	0
3104	ZBTB48	8.8716
9903	KLHL21	4.5093
148479	PHF13	3.5505
90326	THAP3	6.6092
55735	DNAJC11	15.3632
100505887	LOC100505887	0
23261	CAMTA1	2.5154
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	60.0189
8863	PER3	7.4588
10911	UTS2	0.20413
3604	TNFRSF9	0.83277
11315	PARK7	33.1686
54206	ERRFI1	11.3489
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.38807
473	RERE	13.2525
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	124.567
100505975	ENO1-AS1	0.53929
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0.10389
6518	SLC2A5	13.1377
80045	GPR157	0.3451
727721	LOC727721	1.3104
407040	MIR34A	0
9563	H6PD	10.8414
80176	SPSB1	8.3395
100506022	LOC100506022	0
84275	SLC25A33	5.2003
642740	RPL9P11	0
199953	TMEM201	1.6279
5293	PIK3CD	8.4772
644997	C1orf200	0.13156
100270883	RPL26P7	0
22883	CLSTN1	27.785
645010	FLJ16126	0
56998	CTNNBIP1	7.818
84328	LZIC	13.851
64802	NMNAT1	8.8354
116362	RBP7	1.4996
10277	UBE4B	7.4502
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.3654
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	40.6687
100526739	APITD1-CORT	0
378708	APITD1	3.8497
1325	CORT	1.0157
1676	DFFA	5.6368
5195	PEX14	6.2005
54897	CASZ1	7.3588
148345	C1orf127	0.37222
390996	LOC390996	0
23435	TARDBP	30.7988
10747	MASP2	1.1358
6723	SRM	24.5514
5394	EXOSC10	13.4359
100652764	LOC100652764	0
2475	MTOR	6.3857
10218	ANGPTL7	0.10716
100270891	RPL39P6	0
29914	UBIAD1	5.0414
100421341	LOC100421341	0
57540	PTCHD2	0.1497
26232	FBXO2	0.82624
93611	FBXO44	3.8586
26270	FBXO6	24.474
10459	MAD2L2	6.3167
374946	C1orf187	0
57085	AGTRAP	12.6932
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.088212
4524	MTHFR	9.113
1185	CLCN6	5.2758
100379251	NPPA-AS1	0.70049
4878	NPPA	0.49852
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	51.0441
5351	PLOD1	23.0631
9927	MFN2	32.8761
60672	MIIP	10.0289
943	TNFRSF8	0.36376
7133	TNFRSF1B	29.3911
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	4.2099
677885	SNORA59A	1.704
9249	DHRS3	24.8777
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	3.0093
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.1122
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	4.6972
7799	PRDM2	4.4844
23254	KAZN	1.3164
494541	TBCAP2	0
200197	C1orf126	1.1573
