Gene ID	Gene Symbol	CCFA_Risk_279
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	6.0895
100302278	MIR1302-2	0
645520	FAM138A	0.072401
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.7273
728481	RPL23AP21	0
100132287	LOC100132287	4.3617
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	3.8372
100288069	LOC100288069	4.9702
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.9831
643837	LOC643837	3.8817
100506327	LOC100506327	0
284593	FAM41C	0.778
388579	LOC388579	0
284600	LOC284600	0.072695
100130417	LOC100130417	0.55005
148398	SAMD11	2.2719
26155	NOC2L	11.9766
339451	KLHL17	2.4268
84069	PLEKHN1	0.85565
84808	C1orf170	0.24507
57801	HES4	6.6718
100270829	RPL39P12	0
9636	ISG15	35.872
375790	AGRN	18.3287
100288175	LOC100288175	0.29614
401934	RNF223	0.78863
54991	C1orf159	3.0674
254099	LOC254099	0.22786
406984	MIR200B	1.4747
406983	MIR200A	2.1793
554210	MIR429	8.0133
100506376	TTLL10-AS1	0.020877
254173	TTLL10	0.023423
8784	TNFRSF18	3.1598
7293	TNFRSF4	3.9441
51150	SDF4	35.7744
126792	B3GALT6	5.2292
388581	FAM132A	3.344
118424	UBE2J2	16.7442
6339	SCNN1D	0.65534
116983	ACAP3	5.4592
126789	PUSL1	5.1045
54973	CPSF3L	9.4158
80772	GLTPD1	18.9147
83756	TAS1R3	1.8776
1855	DVL1	12.9197
54587	MXRA8	10.9043
54998	AURKAIP1	50.2412
81669	CCNL2	17.0804
148413	LOC148413	8.44
55052	MRPL20	29.0833
441869	ANKRD65	1.5615
643965	TMEM88B	0
64856	VWA1	23.3631
219293	ATAD3C	2.1124
83858	ATAD3B	7.8287
55210	ATAD3A	6.7806
339453	TMEM240	0.19804
29101	SSU72	19.0693
643988	C1orf233	1.8708
142678	MIB2	4.4018
8510	MMP23B	2.7869
728661	SLC35E2B	6.3229
984	CDK11B	1.0638
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.1025
728642	CDK11A	8.2521
9906	SLC35E2	6.5316
100129381	LOC100129381	0
65220	NADK	23.8884
2782	GNB1	97.9001
163688	CALML6	0.066973
339456	TMEM52	1.4547
339457	C1orf222	0
85452	KIAA1751	0.22357
2563	GABRD	0.30644
5590	PRKCZ	3.1747
100506504	LOC100506504	0
199990	C1orf86	6.1172
6497	SKI	11.0682
79906	MORN1	0.66777
100129534	LOC100129534	0.69801
11079	RER1	45.1641
5192	PEX10	5.1069
9651	PLCH2	0.2206
55229	PANK4	5.3519
388585	HES5	0.05646
115110	LOC115110	3.8528
100133445	LOC100133445	3.2518
8764	TNFRSF14	17.8049
100131742	LOC100131742	0
127281	FAM213B	17.1248
79258	MMEL1	0.1149
100287898	TTC34	0.041542
140625	ACTRT2	0
440556	FLJ42875	0.031113
63976	PRDM16	0.11829
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	11.9145
1953	MEGF6	0.66541
693135	MIR551A	0
127262	TPRG1L	26.4626
49856	WRAP73	3.2755
7161	TP73	0.34621
100506635	LOC100506635	0
57212	TP73-AS1	2.953
148870	CCDC27	0
388588	LOC388588	1.2452
57470	LRRC47	14.8741
9731	CEP104	5.0724
1677	DFFB	4.0328
339448	C1orf174	9.2812
100133612	LOC100133612	0.99612
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.77805
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	0.93934
8514	KCNAB2	2.6304
26038	CHD5	0.022515
6146	RPL22	152.2629
388591	RNF207	1.6454
23463	ICMT	24.7236
148645	LINC00337	0.14864
390992	HES3	0
387509	GPR153	11.5331
11332	ACOT7	13.0282
100130071	LOC100130071	0
54626	HES2	2.8315
83715	ESPN	2.2007
100422975	MIR4252	0
8718	TNFRSF25	7.5756
57449	PLEKHG5	1.8891
79707	NOL9	3.7766
80835	TAS1R1	0.052763
3104	ZBTB48	4.2965
9903	KLHL21	5.6782
148479	PHF13	4.6613
90326	THAP3	5.6962
55735	DNAJC11	16.8667
100505887	LOC100505887	0
23261	CAMTA1	2.1171
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	52.7307
8863	PER3	1.6262
10911	UTS2	0.073567
3604	TNFRSF9	1.1783
11315	PARK7	44.2686
54206	ERRFI1	33.7072
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.52499
473	RERE	7.16
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	173.8982
100505975	ENO1-AS1	0
100113373	HMGN2P17	0
765	CA6	0
155184	SLC2A7	0
6518	SLC2A5	2.4007
80045	GPR157	0.37981
727721	LOC727721	1.6115
407040	MIR34A	0
9563	H6PD	10.4498
80176	SPSB1	11.4125
100506022	LOC100506022	0
84275	SLC25A33	8.0369
642740	RPL9P11	0
199953	TMEM201	1.6488
5293	PIK3CD	3.2596
644997	C1orf200	0.12134
100270883	RPL26P7	0
22883	CLSTN1	37.9785
645010	FLJ16126	0
56998	CTNNBIP1	7.189
84328	LZIC	17.1381
64802	NMNAT1	9.0181
116362	RBP7	2.5359
10277	UBE4B	6.8698
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.3487
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	67.6726
100526739	APITD1-CORT	0
378708	APITD1	4.6616
1325	CORT	0.2402
1676	DFFA	7.7377
5195	PEX14	2.7723
54897	CASZ1	2.3046
148345	C1orf127	0.15846
390996	LOC390996	0
23435	TARDBP	30.3029
10747	MASP2	0.49327
6723	SRM	35.7853
5394	EXOSC10	15.3717
100652764	LOC100652764	0
2475	MTOR	7.3355
10218	ANGPTL7	0.080392
100270891	RPL39P6	0
29914	UBIAD1	5.2128
100421341	LOC100421341	0
57540	PTCHD2	0.037659
26232	FBXO2	0.44647
93611	FBXO44	2.0666
26270	FBXO6	13.0451
10459	MAD2L2	7.596
374946	C1orf187	0.12477
57085	AGTRAP	15.3154
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.15665
4524	MTHFR	7.1809
1185	CLCN6	3.0624
100379251	NPPA-AS1	0.40204
4878	NPPA	0.17287
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	25.842
5351	PLOD1	27.5639
9927	MFN2	22.1516
60672	MIIP	6.4713
943	TNFRSF8	0.23684
7133	TNFRSF1B	23.5807
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	4.2476
677885	SNORA59A	0.59184
9249	DHRS3	9.504
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	2.6358
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	1.0206
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0.038646
10630	PDPN	23.2529
7799	PRDM2	3.8836
23254	KAZN	2.0477
494541	TBCAP2	0
200197	C1orf126	0.20585
