Gene ID	Gene Symbol	CCFA_Risk_213
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.024661
100287102.chr1.2	DDX11L1	0
653635	WASH7P	13.6705
100302278	MIR1302-2	0
645520	FAM138A	0.093138
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	11.0073
728481	RPL23AP21	0
100132287	LOC100132287	9.175
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	7.0374
100288069	LOC100288069	6.2055
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.2856
643837	LOC643837	4.8083
100506327	LOC100506327	0
284593	FAM41C	1.1322
388579	LOC388579	0
284600	LOC284600	0.29834
100130417	LOC100130417	3.5242
148398	SAMD11	7.1423
26155	NOC2L	12.1161
339451	KLHL17	4.3275
84069	PLEKHN1	0.80132
84808	C1orf170	0.26943
57801	HES4	14.9122
100270829	RPL39P12	0
9636	ISG15	79.2881
375790	AGRN	15.9223
100288175	LOC100288175	0.73541
401934	RNF223	0.2447
54991	C1orf159	4.2895
254099	LOC254099	1.0181
406984	MIR200B	4.9516
406983	MIR200A	3.3557
554210	MIR429	11.7981
100506376	TTLL10-AS1	0.025911
254173	TTLL10	0.22792
8784	TNFRSF18	3.6594
7293	TNFRSF4	7.2598
51150	SDF4	37.8425
126792	B3GALT6	7.3739
388581	FAM132A	7.962
118424	UBE2J2	16.4782
6339	SCNN1D	2.6892
116983	ACAP3	13.0517
126789	PUSL1	3.8833
54973	CPSF3L	13.6147
80772	GLTPD1	12.1442
83756	TAS1R3	1.5164
1855	DVL1	11.4265
54587	MXRA8	20.7736
54998	AURKAIP1	46.0164
81669	CCNL2	41.8139
148413	LOC148413	8.4681
55052	MRPL20	31.8046
441869	ANKRD65	1.67
643965	TMEM88B	0
