Gene ID	Gene Symbol	CCFA_Risk_180
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0.013792
100287102.chr1.2	DDX11L1	0
653635	WASH7P	7.9185
100302278	MIR1302-2	0
645520	FAM138A	0.030575
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.7986
728481	RPL23AP21	0
100132287	LOC100132287	5.2636
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	4.732
100288069	LOC100288069	3.3593
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.6265
643837	LOC643837	3.5142
100506327	LOC100506327	0
284593	FAM41C	0.98454
388579	LOC388579	0
284600	LOC284600	0
100130417	LOC100130417	2.6804
148398	SAMD11	4.3353
26155	NOC2L	9.9038
339451	KLHL17	2.9989
84069	PLEKHN1	0.5104
84808	C1orf170	0.22603
57801	HES4	5.7193
100270829	RPL39P12	0
9636	ISG15	43.9818
375790	AGRN	10.9464
100288175	LOC100288175	0.51778
401934	RNF223	0
54991	C1orf159	3.3031
254099	LOC254099	0.25624
406984	MIR200B	0.43641
406983	MIR200A	3.3782
554210	MIR429	4.7287
100506376	TTLL10-AS1	0.039127
254173	TTLL10	0.0878
8784	TNFRSF18	6.5733
7293	TNFRSF4	8.5539
51150	SDF4	38.5034
126792	B3GALT6	7.3752
388581	FAM132A	10.1548
118424	UBE2J2	18.2326
6339	SCNN1D	2.4056
116983	ACAP3	8.1112
126789	PUSL1	3.4918
54973	CPSF3L	13.2425
80772	GLTPD1	17.5819
83756	TAS1R3	0.82195
1855	DVL1	10.4967
54587	MXRA8	13.1911
54998	AURKAIP1	42.7045
81669	CCNL2	31.7514
148413	LOC148413	10.2375
55052	MRPL20	27.4525
441869	ANKRD65	4.586
643965	TMEM88B	0
64856	VWA1	10.1707
219293	ATAD3C	1.5539
83858	ATAD3B	6.0838
55210	ATAD3A	3.6735
339453	TMEM240	0.41818
29101	SSU72	19.9637
643988	C1orf233	1.5877
142678	MIB2	6.1127
8510	MMP23B	3.913
728661	SLC35E2B	19.7566
984	CDK11B	2.4813
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	3.1441
728642	CDK11A	19.1517
9906	SLC35E2	13.6609
100129381	LOC100129381	0
65220	NADK	26.4727
2782	GNB1	150.6106
163688	CALML6	0.0050208
339456	TMEM52	0.64506
339457	C1orf222	0
85452	KIAA1751	0.24457
2563	GABRD	0
5590	PRKCZ	7.3363
100506504	LOC100506504	0
199990	C1orf86	6.4479
6497	SKI	15.8374
79906	MORN1	0.60236
100129534	LOC100129534	0.93074
11079	RER1	46.1227
5192	PEX10	3.6508
9651	PLCH2	4.3485
55229	PANK4	7.8023
388585	HES5	0.10582
115110	LOC115110	16.8728
100133445	LOC100133445	11.964
8764	TNFRSF14	37.8985
100131742	LOC100131742	0
127281	FAM213B	25.6521
79258	MMEL1	1.8651
100287898	TTC34	0.15572
140625	ACTRT2	0
440556	FLJ42875	0.090382
63976	PRDM16	0.16564
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	13.6678
1953	MEGF6	3.1236
693135	MIR551A	0
127262	TPRG1L	44.526
49856	WRAP73	5.0368
7161	TP73	0.27387
100506635	LOC100506635	0
57212	TP73-AS1	4.7776
148870	CCDC27	0
388588	LOC388588	0.50622
57470	LRRC47	17.8422
9731	CEP104	7.2624
1677	DFFB	5.005
339448	C1orf174	11.448
100133612	LOC100133612	1.5466
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.12499
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.1398
8514	KCNAB2	9.9288
26038	CHD5	0.042198
6146	RPL22	200.0821
388591	RNF207	6.1396
23463	ICMT	26.0441
148645	LINC00337	0.21936
390992	HES3	0
387509	GPR153	8.1456
11332	ACOT7	24.8565
100130071	LOC100130071	0
54626	HES2	2.19
83715	ESPN	16.3783
100422975	MIR4252	0
8718	TNFRSF25	15.9787
57449	PLEKHG5	2.7935
79707	NOL9	5.6344
80835	TAS1R1	0.049445
3104	ZBTB48	8.9184
9903	KLHL21	4.8888
148479	PHF13	3.4267
90326	THAP3	4.501
55735	DNAJC11	13.2245
100505887	LOC100505887	0
23261	CAMTA1	2.2145
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	55.5661
8863	PER3	8.4544
10911	UTS2	0.018971
3604	TNFRSF9	3.5351
11315	PARK7	37.937
54206	ERRFI1	19.3312
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.65409
473	RERE	15.6031
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	137.3541
100505975	ENO1-AS1	0.30986
100113373	HMGN2P17	0
765	CA6	0.1187
155184	SLC2A7	0.17959
6518	SLC2A5	31.743
80045	GPR157	0.25672
727721	LOC727721	1.0202
407040	MIR34A	0
9563	H6PD	14.0147
80176	SPSB1	14.4202
100506022	LOC100506022	0
84275	SLC25A33	5.0758
642740	RPL9P11	0
199953	TMEM201	2.1547
5293	PIK3CD	20.036
644997	C1orf200	0.22742
100270883	RPL26P7	0
22883	CLSTN1	29.4811
645010	FLJ16126	0
56998	CTNNBIP1	5.8168
84328	LZIC	16.4766
64802	NMNAT1	8.4536
116362	RBP7	1.5885
10277	UBE4B	11.0638
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.2083
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	41.2395
100526739	APITD1-CORT	0
378708	APITD1	4.3134
1325	CORT	1.0463
1676	DFFA	7.49
5195	PEX14	5.0023
54897	CASZ1	5.719
148345	C1orf127	0.34648
390996	LOC390996	0
23435	TARDBP	34.4741
10747	MASP2	1.8588
6723	SRM	29.5415
5394	EXOSC10	16.7851
100652764	LOC100652764	0
2475	MTOR	6.6843
10218	ANGPTL7	1.6673
100270891	RPL39P6	0
29914	UBIAD1	5.9067
100421341	LOC100421341	0
57540	PTCHD2	0.047054
26232	FBXO2	1.572
93611	FBXO44	6.1341
26270	FBXO6	19.677
10459	MAD2L2	10.4384
374946	C1orf187	0.077946
57085	AGTRAP	12.7574
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0
4524	MTHFR	9.3737
1185	CLCN6	5.941
100379251	NPPA-AS1	1.9223
4878	NPPA	1.7342
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	42.1478
5351	PLOD1	18.5643
9927	MFN2	26.6566
60672	MIIP	11.7986
943	TNFRSF8	0.92477
7133	TNFRSF1B	47.3313
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	4.3296
677885	SNORA59A	1.2365
9249	DHRS3	20.839
343066	AADACL4	0
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	4.325
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.97394
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0.043268
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0.043268
126755	LRRC38	0
10630	PDPN	4.8544
7799	PRDM2	5.6442
23254	KAZN	0.7011
494541	TBCAP2	0
200197	C1orf126	0.44381
55092	TMEM51	9.7022
100420251	LOC100420251	0
100421184	LOC100421184	0
114827	FHAD1	0.16066
79180	EFHD2	125.1377
11330	CTRC	0.055341
63036	CELA2A	0.15021
51032	CELA2B	0.14973
842	CASP9	3.3294
23341	DNAJC16	6.1913
79814	AGMAT	12.6454
645317	CHCHD2P6	0
935	CD24L1	0
84301	DDI2	3.2887
6248	RSC1A1	5.9809
23207	PLEKHM2	17.329
284723	SLC25A34	8.4008
388595	TMEM82	15.6727
54751	FBLIM1	31.3124
729500	RPL12P14	0
440567	UQCRHL	32.7085
441876	RPS16P1	0
729614	FLJ37453	2.3306
23013	SPEN	9.1992
7709	ZBTB17	5.9117
149563	C1orf64	0
27129	HSPB7	0.61549
1187	CLCNKA	0.050596
1188	CLCNKB	0.078584
440568	LOC440568	0
348487	FAM131C	0.081245
1969	EPHA2	7.117
100506484	LOC100506484	0
128272	ARHGEF19	2.5586
645634	ANO7L1	0
100418872	LOC100418872	0
79363	RSG1	2.4805
645652	MT1XP1	0
54455	FBXO42	4.1278
26099	C1orf144	42.9283
729662	RPL22P3	0
374955	SPATA21	0.046864
55707	NECAP2	42.4616
114819	CROCCP3	1.9857
26871	RNU1-1	0
100132147	LOC100132147	0
100288669	LOC100288669	0
100506533	LOC100506533	0.10491
100133301	LOC100133301	0
100189486	TRNAG36	0
100421267	LOC100421267	0
55672	NBPF1	7.0825
84809	CROCCP2	8.0728
11209	MST1P2	3.3351
26869	RNU1-3	0
729574	LOC729574	0
280661	EIF1AXP1	0
284729	ESPNP	0.36043
100189500	TRNAV36P	0
729587	LOC729587	0
9696	CROCC	2.529
6060	RNU1-4	0
100421113	LOC100421113	0
11223	MST1P9	2.5585
100189523	TRNAL48	0
100421279	LOC100421279	0
100500876	MIR3675	0
100189479	TRNAV34P	0
100132070	LOC100132070	0
100507158	LOC100507158	0
100506687	LOC100506687	3.4209
26870	RNU1-2	0
4237	MFAP2	5.768
23400	ATP13A2	15.355
6390	SDHB	75.3992
11240	PADI2	5.0215
400743	LOC400743	0
29943	PADI1	0
51702	PADI3	0
100616188	MIR3972	0
23569	PADI4	0.10497
353238	PADI6	0
55920	RCC2	32.9979
55160	ARHGEF10L	5.0923
81569	ACTL8	0
84966	IGSF21	0.036339
127707	KLHDC7A	0.13504
391012	LOC391012	0
5081	PAX7	0
80834	TAS1R2	0
8659	ALDH4A1	2.6953
100616120	MIR4695	0
100302276	MIR1290	0
126917	IFFO2	2.7
23352	UBR4	8.6198
100652915	LOC100652915	0
23065	KIAA0090	4.7799
51154	MRTO4	12.4395
246181	AKR7L	16.3638
22977	AKR7A3	63.415
100506730	LOC100506730	2.7947
8574	AKR7A2	16.4728
54896	PQLC2	4.3642
832	CAPZB	46.0136
644083	LOC644083	0
100532736	C1orf151-NBL1	0
440574	MINOS1	12.5371
644068	RPS14P3	0
4681	NBL1	114.0398
3362	HTR6	0.069656
255104	TMCO4	4.4286
54546	RNF186	2.4323
23252	OTUD3	3.1844
30814	PLA2G2E	0
5320	PLA2G2A	308.5753
5322	PLA2G5	0.44184
100419911	LOC100419911	0
26279	PLA2G2D	38.5376
64600	PLA2G2F	0.050827
391013	PLA2G2C	0.30507
127733	UBXN10	0.372
127731	VWA5B1	0.045385
339505	LOC339505	0
55450	CAMK2N1	44.9051
79594	MUL1	11.1323
441878	RPS4XP4	0
163933	FAM43B	0.10705
978	CDA	11.8389
65018	PINK1	26.3421
1650	DDOST	93.6123
57576	KIF17	0.45529
400745	SH2D5	0.069885
50809	HP1BP3	35.4918
8672	EIF4G3	12.0765
100302155	MIR1256	0
100271141	RPS15AP6	0
1889	ECE1	14.1014
100506824	LOC100506824	0
100506801	LOC100506801	0.75166
100133291	LOC100133291	0
100421269	LOC100421269	0
343381	NBPF2P	0.90697
388605	HS6ST1P1	0
100421114	LOC100421114	0
100652932	LOC100652932	0
84224	NBPF3	5.5953
767853	PFN1P10	0
249	ALPL	5.8379
5909	RAP1GAP	8.0373
84196	USP48	9.131
401944	LDLRAD2	1.027
3339	HSPG2	8.0273
440575	RPL21P29	0
23436	CELA3B	0
10136	CELA3A	0
29092	LINC00339	8.3542
998	CDC42	99.3318
54361	WNT4	1.5295
100616433	MIR4418	0
9923	ZBTB40	7.0595
2046	EPHA8	0
712	C1QA	186.4082
714	C1QC	179.4943
713	C1QB	182.6512
2048	EPHB2	8.6801
100616391	MIR4684	0
100422914	MIR4253	0
646262	LACTBL1	0
729059	LOC729059	0
23028	KDM1A	17.1157
100422866	MIR3115	0
100616177	MIR4419A	0
7798	LUZP1	12.3732
3352	HTR1D	8.4976
391019	RPL29P6	0
10236	HNRNPR	42.5396
80818	ZNF436	5.0988
148898	C1orf213	0.54883
6920	TCEA3	13.2494
55616	ASAP3	2.1092
1870	E2F2	2.9288
3399	ID3	34.3252
259283	MDS2	0.71399
729856	LOC729856	0
6135	RPL11	1176.0621
6924	TCEB3	9.027
100506963	LOC100506963	1.4013
57095	PITHD1	23.5669
