Gene ID	Gene Symbol	CCFA_Risk_258
100506145	LOC100506145	0
100287102.chr1.1	DDX11L1	0
100287102.chr1.2	DDX11L1	0
653635	WASH7P	14.1304
100302278	MIR1302-2	0
645520	FAM138A	0.034549
79504	OR4G4P	0
403263	OR4G11P	0
79501	OR4F5	0
100420257	LOC100420257	0
729737	LOC729737	6.2667
728481	RPL23AP21	0
100132287	LOC100132287	5.3339
100288667	CICP7	0
100288646	LOC100288646	0
729759	OR4F29	0.025985
728517	RPL23AP24	0
100652939	LOC100652939	0
81399	OR4F16	0.025985
100287654	LOC100287654	0
100132630	CICP3	0
100133331	LOC100133331	4.8032
100288069	LOC100288069	6.1445
100287934	LOC100287934	0
400728	FAM87B	0
79854	LINC00115	1.7416
643837	LOC643837	3.5899
100506327	LOC100506327	0
284593	FAM41C	1.3731
388579	LOC388579	0
284600	LOC284600	0.098513
100130417	LOC100130417	1.0744
148398	SAMD11	3.7759
26155	NOC2L	9.8757
339451	KLHL17	4.686
84069	PLEKHN1	0.7637
84808	C1orf170	0.084926
57801	HES4	5.5482
100270829	RPL39P12	0
9636	ISG15	34.5854
375790	AGRN	10.3398
100288175	LOC100288175	0.84973
401934	RNF223	0
54991	C1orf159	4.3889
254099	LOC254099	0.49585
406984	MIR200B	5.3424
406983	MIR200A	13.0786
554210	MIR429	19.0499
100506376	TTLL10-AS1	0
254173	TTLL10	0.093013
8784	TNFRSF18	5.5424
7293	TNFRSF4	7.263
51150	SDF4	41.0745
126792	B3GALT6	5.9078
388581	FAM132A	18.227
118424	UBE2J2	17.2003
6339	SCNN1D	3.2825
116983	ACAP3	10.1214
126789	PUSL1	2.8794
54973	CPSF3L	16.4971
80772	GLTPD1	15.0875
83756	TAS1R3	0.99012
1855	DVL1	12.0586
54587	MXRA8	12.1954
54998	AURKAIP1	40.2024
81669	CCNL2	48.2931
148413	LOC148413	9.4979
55052	MRPL20	26.3201
441869	ANKRD65	3.4347
643965	TMEM88B	0.13886
64856	VWA1	7.4369
219293	ATAD3C	1.6687
83858	ATAD3B	7.5978
55210	ATAD3A	4.7585
339453	TMEM240	0.16602
29101	SSU72	19.9217
643988	C1orf233	1.4016
142678	MIB2	9.2206
8510	MMP23B	2.5127
728661	SLC35E2B	19.0886
984	CDK11B	2.0322
100287685	LOC100287685	0
100288379	LOC100288379	0
8511	MMP23A	2.4027
728642	CDK11A	15.101
9906	SLC35E2	11.4071
100129381	LOC100129381	0
65220	NADK	25.2698
2782	GNB1	130.0993
163688	CALML6	0.42374
339456	TMEM52	0.86986
339457	C1orf222	0.035414
85452	KIAA1751	0.19818
2563	GABRD	0.15211
5590	PRKCZ	8.4618
100506504	LOC100506504	0
199990	C1orf86	7.6139
6497	SKI	13.0728
79906	MORN1	0.79447
100129534	LOC100129534	1.3893
11079	RER1	53.6915
5192	PEX10	5.6829
9651	PLCH2	3.625
55229	PANK4	9.2326
388585	HES5	0.29893
115110	LOC115110	17.3361
100133445	LOC100133445	13.7238
8764	TNFRSF14	56.5027
100131742	LOC100131742	0
127281	FAM213B	21.9548
79258	MMEL1	2.5852
100287898	TTC34	0.054987
140625	ACTRT2	0
440556	FLJ42875	0.21826
63976	PRDM16	0.36907
100420339	LOC100420339	0
100422968	MIR4251	0
27237	ARHGEF16	20.1198
1953	MEGF6	3.7823
693135	MIR551A	0
127262	TPRG1L	43.5824
49856	WRAP73	6.5483
7161	TP73	0.26361
100506635	LOC100506635	0
57212	TP73-AS1	5.5795
148870	CCDC27	0.076321
388588	LOC388588	0.71503
57470	LRRC47	17.3073
9731	CEP104	6.4586
1677	DFFB	4.0325
339448	C1orf174	9.1894
100133612	LOC100133612	1.7114
728716	LOC728716	0
644357	LOC644357	0
284661	LOC284661	0
55966	AJAP1	0.20597
100616489	MIR4417	0
100287877	LOC100287877	0
100616421	MIR4689	0
261734	NPHP4	1.2249
8514	KCNAB2	6.4242
26038	CHD5	0.019868
6146	RPL22	163.94
388591	RNF207	7.0914
23463	ICMT	24.1868
148645	LINC00337	0.077461
390992	HES3	0
387509	GPR153	8.7664
11332	ACOT7	27.2506
100130071	LOC100130071	0
54626	HES2	3.1473
83715	ESPN	20.1839
100422975	MIR4252	0
8718	TNFRSF25	24.6898
57449	PLEKHG5	7.0754
79707	NOL9	4.2841
80835	TAS1R1	0
3104	ZBTB48	10.4029
9903	KLHL21	4.5989
148479	PHF13	4.137
90326	THAP3	6.8339
55735	DNAJC11	15.2251
100505887	LOC100505887	0
23261	CAMTA1	2.5888
100270828	RPL37P9	0
100129476	LOC100129476	0
9341	VAMP3	52.2876
8863	PER3	2.9535
10911	UTS2	0.1618
3604	TNFRSF9	1.9868
11315	PARK7	32.025
54206	ERRFI1	13.5612
390993	RPL7AP18	0
100129776	LOC100129776	0
50651	SLC45A1	0.47379
473	RERE	18.993
100270823	RPL7P11	0
644896	RPL7P7	0
100128662	RPL27P3	0
100131143	RPL23AP19	0
2023	ENO1	137.2808
100505975	ENO1-AS1	0.65863
100113373	HMGN2P17	0
765	CA6	0.15811
155184	SLC2A7	0.12684
6518	SLC2A5	27.8591
80045	GPR157	0.39495
727721	LOC727721	1.2166
407040	MIR34A	0
9563	H6PD	17.3346
80176	SPSB1	9.0079
100506022	LOC100506022	0
84275	SLC25A33	5.0317
642740	RPL9P11	0
199953	TMEM201	1.3135
5293	PIK3CD	16.1573
644997	C1orf200	0.26769
100270883	RPL26P7	0
22883	CLSTN1	31.3826
645010	FLJ16126	0
56998	CTNNBIP1	6.5326
84328	LZIC	15.5726
64802	NMNAT1	7.3816
116362	RBP7	0.67311
10277	UBE4B	9.7287
100270877	RPL21P21	0
100420660	PGAM1P11	0
23095	KIF1B	4.7758
100422970	MIR1273D	0
100287506	LOC100287506	0
5226	PGD	41.4473
100526739	APITD1-CORT	0
378708	APITD1	4.696
1325	CORT	0.47096
1676	DFFA	6.3618
5195	PEX14	4.8936
54897	CASZ1	9.3529
148345	C1orf127	0.27966
390996	LOC390996	0
23435	TARDBP	35.9182
10747	MASP2	1.5871
6723	SRM	22.2604
5394	EXOSC10	18.3317
100652764	LOC100652764	0
2475	MTOR	8.0553
10218	ANGPTL7	1.1339
100270891	RPL39P6	0
29914	UBIAD1	5.1956
100421341	LOC100421341	0
57540	PTCHD2	0.039878
26232	FBXO2	1.0547
93611	FBXO44	5.7629
26270	FBXO6	14.1843
10459	MAD2L2	7.6642
374946	C1orf187	0.055049
57085	AGTRAP	10.8688
100506273	LOC100506273	0
284498	C1orf167	0
100506310	LOC100506310	0.053309
4524	MTHFR	12.9068
1185	CLCN6	6.8698
100379251	NPPA-AS1	1.5992
4878	NPPA	1.005
4879	NPPB	0
390997	LOC390997	0
26829	RNU5E-1	0
90231	KIAA2013	47.5618
5351	PLOD1	21.8338
9927	MFN2	29.7548
60672	MIIP	12.7732
943	TNFRSF8	0.54861
7133	TNFRSF1B	33.0968
100616438	MIR4632	0
390998	LOC390998	0
55187	VPS13D	5.3689
677885	SNORA59A	1.2714
9249	DHRS3	26.7626
343066	AADACL4	0.061969
126767	AADACL3	0
93190	C1orf158	0
390999	PRAMEF12	0
65121	PRAMEF1	0
440560	PRAMEF11	0
441870	LOC441870	0
343069	HNRNPCL1	2.8798
65122	PRAMEF2	0
400735	PRAMEF4	0
343071	PRAMEF10	0
441871	PRAMEF7	0
729356	LOC729356	0
440561	PRAMEF6	0
100129611	LOC100129611	0
653606	PRAMEF22	0
729368	PRAMEF23	0
100132865	LOC100132865	0
441873	PRAMEF25	0
649324	LOC649324	0
100419649	LOC100419649	0
440563	LOC440563	0.8701
645354	LOC645354	0
645359	LOC645359	0
401940	PRAMEF3	0
100132443	LOC100132443	0
343068	PRAMEF5	0
650236	LOC650236	0
391002	PRAMEF8	0
645382	LOC645382	0
343070	PRAMEF9	0
400736	PRAMEF13	0
391003	PRAMEF18	0
654348	PRAMEF16	0
391001	PRAMEF21	0
729516	PRAMEF24	0
645399	LOC645399	0
653619	PRAMEF15	0
729528	PRAMEF14	0
645414	PRAMEF19	0
391004	PRAMEF17	0
645425	PRAMEF20	0
126755	LRRC38	0
10630	PDPN	4.479
7799	PRDM2	5.9344
23254	KAZN	1.1154
494541	TBCAP2	0
